	X02_mean	X08_mean	theta	prob	log2FC	length
lcl|NC_013967.1_cds_WP_004044740.1_3872	969.918644188749	1028.25511406994	-0.205411978217439	0.755709216370772	-0.0842626014983576	290
lcl|NC_013967.1_cds_WP_004044738.1_3871	48.2593914322196	42.5293602479626	0.0867068381550919	0.300574163773147	0.182350569533599	422
lcl|NC_013967.1_cds_WP_004044731.1_3868	5.67650312631507	8.92581340377467	-0.224509183685252	0.789927265685548	-0.652981181364491	1454
lcl|NC_013967.1_cds_WP_004044729.1_3867	2.18195843203361	0.453502619012547	0.790751247446174	0.966389076511509	2.26644082992091	761
lcl|NC_013967.1_cds_WP_004044727.1_3866	6.44976092274502	3.98391759015414	0.278074889092293	0.843888848646388	0.695057879604007	683
lcl|NC_013967.1_cds_WP_004044724.1_3864	90.1711129920515	77.9317718901341	0.152778502000012	0.606865752294979	0.210453710623148	587
lcl|NC_013967.1_cds_WP_004044723.1_3863	16.6886672048943	5.43710186572326	0.734012135161413	0.955801361322184	1.61795897955445	827
lcl|NC_013967.1_cds_WP_004044720.1_3860	18.8678096496682	16.9913160127779	0.0642301662089766	0.185739507174681	0.151129354656294	527
lcl|NC_013967.1_cds_WP_004044718.1_3858	72.0538699403475	88.0878669604537	-0.212736607144236	0.770013600166646	-0.289867400846142	1409
lcl|NC_013967.1_cds_WP_004044717.1_3857	367.266950318794	299.03962678919	0.261190400185407	0.833246529899952	0.296492402753966	263
lcl|NC_013967.1_cds_WP_004044714.1_3854	31.2944872314286	9.50153449200569	0.725042878551439	0.955451712148622	1.71967610579138	917
lcl|NC_013967.1_cds_WP_013035286.1_3960	387.562440512028	326.078629894433	0.282035074857183	0.846115308158009	0.249208868164374	389
lcl|NC_013967.1_cds_WP_004044713.1_3853	2.74348565846855	2.27767387315627	0.0984418022338714	0.362615141994065	0.268448843419063	1004
lcl|NC_013967.1_cds_WP_004044710.1_3850	6.67507282538481	6.27685285830515	0.0403612562192006	0.0818279107316331	0.0887421870356396	578
lcl|NC_013967.1_cds_WP_004044709.1_3849	49.7364959457524	30.6404309570912	0.35077136799134	0.874515779052422	0.698868280959044	587
lcl|NC_013967.1_cds_WP_004044704.1_3845	4.95965419216061	1.8383005899236	0.60681476372728	0.929669489590289	1.43186684503041	1223
lcl|NC_013967.1_cds_WP_004044703.1_3844	104.554834384107	80.8525827425187	0.233949910374381	0.804741019324943	0.370894005717914	443
lcl|NC_013967.1_cds_WP_013035604.1_3843	4.2321031133819	5.17233501873444	-0.127067418041322	0.475493352425058	-0.289440944844307	1304
lcl|NC_013967.1_cds_WP_004044701.1_3842	1.63274037273669	4.02517117466757	-0.652926820828155	0.932671400942513	-1.30175473507732	1352
lcl|NC_013967.1_cds_WP_013035546.1_3840	110.0135268577	106.566860724991	0.0389070962600575	0.0764816249789334	0.0459220525718069	722
lcl|NC_013967.1_cds_WP_004044698.1_3839	585.997292184737	551.382567311179	0.144284605618085	0.575898215265019	0.0878403428036175	722
lcl|NC_013967.1_cds_WP_004044696.1_3837	184.899550549088	132.428039560293	0.277189406358308	0.843361300700983	0.481533095330502	200
lcl|NC_013967.1_cds_WP_004044690.1_3831	NA	NA	NA	NA	NA	617
lcl|NC_013967.1_cds_WP_004044689.1_3830	40.4955647170349	19.9575786105082	0.522403866372277	0.919326489655797	1.02082721155791	980
lcl|NC_013967.1_cds_WP_004044688.1_3829	11.6344424145259	17.0261369185778	-0.270371440390906	0.84147994651089	-0.549349066627612	1376
lcl|NC_013967.1_cds_WP_004044681.1_3823	19.0977219579918	9.22747260534211	0.378152977416648	0.885655005665988	1.04939310439841	893
lcl|NC_013967.1_cds_WP_004044680.1_3822	17.5093536039815	11.9213845546609	0.21812549796553	0.776587578610667	0.554574023772081	569
lcl|NC_013967.1_cds_WP_004044677.1_3819	196.968686231202	142.436580534154	0.45821659627713	0.898327522332472	0.467646584003572	827
lcl|NC_013967.1_cds_WP_049914905.1_3817	20.8300061005552	15.0285080605441	0.23846764094387	0.81112144309516	0.470961467587513	1139
lcl|NC_013967.1_cds_WP_004044671.1_3813	80.7786223424998	116.625125336074	-0.359818547636783	0.90041899315887	-0.529833184939773	485
lcl|NC_013967.1_cds_WP_004044669.1_3811	113.142370609255	118.948639038963	-0.0516806515887678	0.0962082420596267	-0.0721994607396938	449
lcl|NC_013967.1_cds_WP_004044705.1_3846	13.314022822316	8.92167862794847	0.245555392914154	0.819649198557626	0.577559460223396	1658
lcl|NC_013967.1_cds_WP_004044664.1_3806	6.05788311827051	9.08697541165698	-0.217490491721689	0.778514980421088	-0.584986432266089	2009
lcl|NC_013967.1_cds_WP_004044663.1_3805	8.05644154722627	8.48659677307018	-0.0222526349331296	0.0162736095461271	-0.075043376849664	548
lcl|NC_013967.1_cds_WP_004044661.1_3803	85.7776493089847	46.6787604449469	0.490429632694176	0.912556356583144	0.877835529452746	431
lcl|NC_013967.1_cds_WP_004044660.1_3802	2.39931265862271	1.63389652723588	0.191658641192977	0.715908119233365	0.554304547812235	1376
lcl|NC_013967.1_cds_WP_004044658.1_3800	4.00871365122276	3.03135610334393	0.180935541789087	0.688956471494172	0.403176026977173	1652
lcl|NC_013967.1_cds_WP_004044657.1_3799	187.824066797057	131.506225650141	0.430025262156776	0.891162625475113	0.514250834347105	353
lcl|NC_013967.1_cds_WP_004044656.1_3798	27.5960782292676	21.0843534473707	0.15912038250987	0.627619589701259	0.388290473377499	578
lcl|NC_013967.1_cds_WP_004044655.1_3797	16.7383604905528	6.76074601372957	0.469560044886235	0.903213088730866	1.30790386952676	461
lcl|NC_013967.1_cds_WP_004044654.1_3796	8.53245379893528	7.65687354107799	0.0636884430100765	0.183112979639302	0.156205267186966	1550
lcl|NC_013967.1_cds_WP_004044650.1_3792	4.63703864235247	2.44771317454866	0.250595552779081	0.824695422149827	0.92176923783166	950
lcl|NC_013967.1_cds_3791	11.0772133099885	6.08048204262633	0.365834809235032	0.880459700915821	0.865337382921809	895
lcl|NC_013967.1_cds_WP_013035365.1_3789	52.7321723970861	85.5279324484206	-0.463364275563183	0.919137700263432	-0.697712232349745	617
lcl|NC_013967.1_cds_WP_004044647.1_3787	1.09483317056539	0.772138397864722	0.219524838972687	0.779469036250107	0.503779686314483	3524
lcl|NC_013967.1_cds_WP_013035341.1_3786	1.77092806309013	2.57356148805318	-0.161417982947779	0.6277995267435	-0.539260642587434	1241
lcl|NC_013967.1_cds_WP_004044646.1_3784	8.4361719131465	9.39066337034107	-0.0546189285266666	0.108595793358904	-0.154638580775533	785
lcl|NC_013967.1_cds_WP_013035380.1_3782	512.115743320636	593.033899146553	-0.325271494576416	0.878085829881042	-0.211644664109004	302
lcl|NC_013967.1_cds_WP_004041397.1_3779	4.51623853157999	4.47027596407935	0.00499017547582253	0.00182458561458265	0.0147577898968736	1103
lcl|NC_013967.1_cds_WP_004043056.1_3775	26.5456542420732	24.230383240921	0.0628469250060068	0.17903663965921	0.131658475027296	581
lcl|NC_013967.1_cds_WP_004043055.1_3774	60.3851770700674	50.2726532330169	0.17685422231586	0.678353692477361	0.264420618381409	1361
lcl|NC_013967.1_cds_WP_004044917.1_3955	58.0466392075944	42.2086758591277	0.184757499830694	0.698712718204963	0.459672969358268	227
lcl|NC_013967.1_cds_WP_004043053.1_3772	611.350829260623	460.14732368633	0.649224854523158	0.925303795672978	0.409904683894267	395
lcl|NC_013967.1_cds_WP_004043052.1_3771	252.876716489083	215.374138994835	0.274922775031288	0.84202332160367	0.231589178640355	371
lcl|NC_013967.1_cds_WP_004043050.1_3769	33.729049605637	29.2972229042377	0.109211044448733	0.418142821348283	0.203227750168402	1847
lcl|NC_013967.1_cds_WP_004043049.1_3768	11516.687695314	11876.5894476872	-0.274623402025213	0.844500870421691	-0.0443947585411899	218
lcl|NC_013967.1_cds_WP_013035544.1_3765	2.99384943572333	5.70569052351114	-0.436765345008841	0.915259225242596	-0.930399828946656	1106
lcl|NC_013967.1_cds_WP_004043045.1_3764	2.0601792080048	4.33745450952302	-0.363232557918	0.901831368691535	-1.07407878901522	1337
lcl|NC_013967.1_cds_WP_004043043.1_3762	16.6600640882881	33.220128545579	-0.512711650851293	0.929450273098692	-0.995663705328176	761
lcl|NC_013967.1_cds_WP_013035593.1_3760	22.2652674415364	33.1872005882535	-0.323205079511092	0.876508426950462	-0.575831999155079	1313
lcl|NC_013967.1_cds_WP_004043040.1_3759	54.796608060126	19.742025053084	0.733167866912158	0.955763935902308	1.47281660942638	695
lcl|NC_013967.1_cds_WP_004043039.1_3758	1239.59387544578	910.281570341447	0.690000072575443	0.947216484993881	0.445482754893209	320
lcl|NC_013967.1_cds_WP_004043038.1_3757	30.2645227464101	38.3585177625626	-0.166423713393578	0.646329036144361	-0.341919372496356	731
lcl|NC_013967.1_cds_WP_004043037.1_3756	16.0172261367678	11.3420557884594	0.279441831384079	0.844656389576381	0.497942165796936	758
lcl|NC_013967.1_cds_WP_004043034.1_3753	10.6128124227885	9.74156673746668	0.0445850433481515	0.0982996928651192	0.123581299927832	1040
lcl|NC_013967.1_cds_WP_004043033.1_3752	38.9890002200517	112.9690208397	-1.01545154583403	0.972652002449564	-1.53478813503619	962
lcl|NC_013967.1_cds_WP_004043032.1_3751	1.48055490918933	4.94119037687158	-0.479115593858334	0.923017646616505	-1.73872064520392	455
lcl|NC_013967.1_cds_WP_004043030.1_3749	127.427961044138	49.692675069186	0.661628895132835	0.929793307754636	1.35857676491339	347
lcl|NC_013967.1_cds_WP_004043027.1_3746	2636.28446697658	752.820314766825	3.30988190200183	1	1.80812858738432	392
lcl|NC_013967.1_cds_WP_004043024.1_3743	1273.44200327698	376.199555527634	2.16581537366993	1	1.75916320658815	437
lcl|NC_013967.1_cds_WP_004043022.1_3741	14750.2927069887	4259.78041588854	2.54110613090915	1	1.79189261469762	194
lcl|NC_013967.1_cds_WP_004043020.1_3739	207.398733488895	79.8320123534314	1.05234648078903	0.958816802300342	1.37736780097664	1199
lcl|NC_013967.1_cds_WP_004043017.1_3736	1.35427299628221	0.797206483877255	0.240223118694944	0.813416244558635	0.764493239620476	815
lcl|NC_013967.1_cds_WP_004043016.1_3735	5.7467834901197	5.65699732655984	0.00946094225983167	0.00530960015448223	0.0227182075299812	962
lcl|NC_013967.1_cds_3733	8.58263661593981	3.14386564306792	0.534381557313457	0.920904800714716	1.44888135318774	577
lcl|NC_013967.1_cds_WP_013035579.1_3780	36.3879774168077	25.9337915539362	0.212982331113863	0.765782542084369	0.488628717394465	1169
lcl|NC_013967.1_cds_WP_004043014.1_3732	1.45372723928878	1.01072824676072	0.186788674303588	0.70380249141169	0.524361450125721	2654
lcl|NC_013967.1_cds_WP_004043013.1_3731	1.60193395060958	1.94664206596731	-0.103689813549166	0.364904214060511	-0.28117297126608	2756
lcl|NC_013967.1_cds_WP_004043012.1_3730	1.46861842449504	2.77286824940332	-0.277848510807057	0.846628359933407	-0.916919465042295	1124
lcl|NC_013967.1_cds_WP_004043010.1_3728	7.37154952353846	9.51993313071237	-0.110838658089061	0.399527288812612	-0.368983529526308	746
lcl|NC_013967.1_cds_WP_004043009.1_3727	1.01160568963224	3.01372871511604	-0.489865506911626	0.925680807216131	-1.5749025002571	746
lcl|NC_013967.1_cds_WP_004043008.1_3726	2.00132818126926	0.82230755940625	0.637736731967286	0.924066824325796	1.28320776564384	1103
lcl|NC_013967.1_cds_WP_013035402.1_3725	249.673986355791	156.868380375611	0.653644591715439	0.92651853757367	0.670490933403191	365
lcl|NC_013967.1_cds_WP_004043006.1_3724	10.869203967643	7.70826136221633	0.198886567352425	0.733511535358753	0.495768890285492	1064
lcl|NC_013967.1_cds_WP_004043002.1_3721	2327.80100305543	452.743662649776	4.64489131409333	0.999999999999998	2.36220137963014	1046
lcl|NC_013967.1_cds_WP_004043001.1_3720	9627.66401166213	2483.71670008767	5.32475430158088	1	1.9546851702293	341
lcl|NC_013967.1_cds_WP_004042992.1_3715	14.727151277088	13.733108694998	0.0454911598526642	0.101926226350233	0.100820153856542	1160
lcl|NC_013967.1_cds_WP_004042985.1_3712	120.867469097022	152.626996739709	-0.295498818391319	0.857416541719185	-0.336584167025509	593
lcl|NC_013967.1_cds_WP_004042983.1_3711	8.30751977865866	5.84744290833895	0.191352366893717	0.715152200710988	0.50661195185394	863
lcl|NC_013967.1_cds_WP_004042970.1_3705	309.508375658377	84.4696982132342	1.58887102035522	0.995506127316685	1.87347264918096	464
lcl|NC_013967.1_cds_WP_004042966.1_3703	20697.4941647542	4974.6954233424	8.24502521397741	1	2.05677600773242	224
lcl|NC_013967.1_cds_WP_004042964.1_3702	13979.9413421072	3105.20812577768	11.2607981898458	0.999999999999992	2.17059643431406	362
lcl|NC_013967.1_cds_WP_004042958.1_3700	3764.60338245071	8961.9452071247	-2.23502649826162	0.999999999999999	-1.25131402732789	191
lcl|NC_013967.1_cds_WP_004042952.1_3697	0.663300776424279	1.3279439148463	-0.284881096244846	0.851040294075149	-1.0014590966219	1664
lcl|NC_013967.1_cds_WP_004042951.1_3696	1.8887037861927	2.32394284755535	-0.106568348069533	0.379005058331614	-0.299178133960988	1748
lcl|NC_013967.1_cds_WP_004042948.1_3694	966.185281724498	2215.6912180607	-4.16212377240587	0.999999999999994	-1.19738505840741	329
lcl|NC_013967.1_cds_WP_004042946.1_3693	50.7950545126634	52.032093052409	-0.0189352495986469	0.0117428029739903	-0.0347137018442339	479
lcl|NC_013967.1_cds_WP_004043054.1_3773	16.6858360943536	15.118219454411	0.0677093099714084	0.202653032297365	0.142335742522101	1025
lcl|NC_013967.1_cds_WP_004042943.1_3691	10.668164967672	6.73284635258881	0.29946199337161	0.855246903639653	0.664023592167049	1757
lcl|NC_013967.1_cds_WP_004042941.1_3690	56.4388847360681	43.5867861480109	0.239429440870727	0.812376182918106	0.372798648609523	1046
lcl|NC_013967.1_cds_WP_004042940.1_3689	155.637428603129	125.386564267616	0.263506286069663	0.83486674893425	0.311806284645734	1352
lcl|NC_013967.1_cds_WP_004042938.1_3688	38921.5870675981	22936.4291563256	11.127185880111	0.999999999999994	0.762929734929523	230
lcl|NC_013967.1_cds_WP_004042936.1_3687	26835.6033993894	17183.7850446364	3.85519430685631	1	0.643100475927787	176
lcl|NC_013967.1_cds_WP_004042923.1_3685	23.6514105422143	36.6325606250468	-0.27298146721725	0.843365210284811	-0.6312003225511	560
lcl|NC_013967.1_cds_WP_004044868.1_3933	32.2855003401539	67.8944707973362	-0.66671253528652	0.932281731987868	-1.07240770355532	632
lcl|NC_013967.1_cds_WP_004042917.1_3682	35.6239178294011	24.9357148683007	0.277042614809312	0.843274111144022	0.514632625730996	1145
lcl|NC_013967.1_cds_WP_004042913.1_3680	21.9152660860469	14.5260258135539	0.250648774159674	0.824747067800383	0.593296146650061	554
lcl|NC_013967.1_cds_WP_004042912.1_3679	31.4113961221315	39.0785376711465	-0.161664516747896	0.628750614284575	-0.3150884153457	440
lcl|NC_013967.1_cds_WP_004042919.1_3683	3.67511994363687	2.63816627048634	0.147491698262935	0.588041407034339	0.478255842122562	1196
lcl|NC_013967.1_cds_WP_004042908.1_3677	16.9995658786694	12.1273106952572	0.24929887759096	0.823441654327016	0.487238244894673	1460
lcl|NC_013967.1_cds_WP_004042907.1_3676	NA	NA	NA	NA	NA	1112
lcl|NC_013967.1_cds_WP_004042904.1_3675	5.38406093643902	3.41368811039483	0.159270620478393	0.628087897352217	0.657363484962578	410
lcl|NC_013967.1_cds_WP_004042903.1_3674	255.023293280272	295.251054998187	-0.214117224554682	0.772550356934879	-0.211313188933229	476
lcl|NC_013967.1_cds_WP_004042901.1_3673	19.9991356083452	14.5432362220817	0.19606300802492	0.72667533240536	0.459589306425701	968
lcl|NC_013967.1_cds_WP_004042900.1_3672	13.3146455770369	14.9913465383525	-0.0859035849856869	0.272093843491422	-0.171115947560621	1118
lcl|NC_013967.1_cds_WP_004042898.1_3671	24.7298553625354	35.9567117550734	-0.263389158053998	0.836056954293107	-0.540007290412908	848
lcl|NC_013967.1_cds_WP_004042896.1_3670	660.135240456515	557.390015823221	0.343539962166771	0.87213815502909	0.244074455930167	236
lcl|NC_013967.1_cds_WP_004042895.1_3669	123.329506829463	125.627376593085	-0.022011739059487	0.0158791840456278	-0.0266328804678972	506
lcl|NC_013967.1_cds_WP_008578059.1_3666	1768.36369183666	4210.37764502987	-3.37664047715685	1	-1.25153462178839	245
lcl|NC_013967.1_cds_WP_004042883.1_3663	125.544358538204	146.5576581504	-0.172903770714698	0.668688324604282	-0.223271154744719	995
lcl|NC_013967.1_cds_WP_004042882.1_3662	21.4346410264192	17.1464878090191	0.154380842406927	0.6121891957549	0.322031162978959	1157
lcl|NC_013967.1_cds_WP_013035270.1_3661	3.95899217064235	6.05404863945678	-0.259324472621981	0.832485069700396	-0.612767051839889	977
lcl|NC_013967.1_cds_WP_004042880.1_3660	14.5490491137933	19.2003812847315	-0.193200606828074	0.727425119317675	-0.400210094938597	1481
lcl|NC_013967.1_cds_WP_004042875.1_3658	18.3944039168193	21.4207697295806	-0.100134168322941	0.347319896904192	-0.219743396976169	959
lcl|NC_013967.1_cds_WP_004042874.1_3657	4.16380629296724	6.47874730381393	-0.193997546254517	0.729468214090098	-0.637811934538687	1187
lcl|NC_013967.1_cds_WP_004042869.1_3656	206.706015813548	452.787549841936	-1.2798829164578	0.985200857380249	-1.13125391291379	203
lcl|NC_013967.1_cds_WP_004042862.1_3655	26.0705075235724	19.3243715207556	0.237741293277451	0.81017793451641	0.43199717390282	1100
lcl|NC_013967.1_cds_WP_004042855.1_3650	74.4687932918226	83.7808232612803	-0.0875521276308049	0.281093122950434	-0.169984080725753	407
lcl|NC_013967.1_cds_WP_004042854.1_3649	NA	NA	NA	NA	NA	1379
lcl|NC_013967.1_cds_WP_004042852.1_3648	2195.39789781186	3669.36152173161	-2.92837152969771	1	-0.741046612218726	212
lcl|NC_013967.1_cds_WP_004042848.1_3646	4.19454151555019	8.31650132825932	-0.378705831378779	0.90571763564605	-0.987463602662355	659
lcl|NC_013967.1_cds_WP_013035460.1_3644	1145.75088162312	1293.51649980744	-0.2450462479368	0.817673646335527	-0.175005061009637	344
lcl|NC_013967.1_cds_WP_004042840.1_3643	2103.36852087254	2264.0525968195	-0.466519386516907	0.919849544614963	-0.106205834467722	248
lcl|NC_013967.1_cds_WP_004042832.1_3640	2.22785417488415	1.50369596040789	0.138421987904929	0.552733936911515	0.567141912585712	1232
lcl|NC_013967.1_cds_WP_004042830.1_3639	34.3554352903371	64.2710584980216	-0.587598130301425	0.925960550655566	-0.903630870323987	578
lcl|NC_013967.1_cds_WP_004042829.1_3638	22.2643890417914	18.1276264278659	0.120776119308097	0.474754577999971	0.296547987581035	272
lcl|NC_013967.1_cds_WP_013035552.1_3637	7.89962472866253	9.16938741053169	-0.108964451960641	0.390496399976215	-0.215041233555906	1187
lcl|NC_013967.1_cds_WP_013035469.1_3634	NA	NA	NA	NA	NA	644
lcl|NC_013967.1_cds_WP_004042800.1_3629	31.1700670460061	51.8912190809462	-0.385478289473258	0.906598733417803	-0.735329171358056	884
lcl|NC_013967.1_cds_WP_004042798.1_3628	16.196901941388	21.3373477089402	-0.180514530954641	0.692500047694267	-0.397662967998987	989
lcl|NC_013967.1_cds_WP_004044832.1_3914	17.0291165446827	21.8778030252238	-0.156409374847112	0.608032518175676	-0.361464278354956	647
lcl|NC_013967.1_cds_WP_004042793.1_3625	1.18172643679871	2.15401988777003	-0.318961050829238	0.873308867845355	-0.866135471987236	1868
lcl|NC_013967.1_cds_WP_013035573.1_3624	NA	NA	NA	NA	NA	1358
lcl|NC_013967.1_cds_WP_004042787.1_3622	5.49534384076744	12.3066289577926	-0.312161318018462	0.86834142200389	-1.16315397391238	599
lcl|NC_013967.1_cds_WP_004042835.1_3642	640.377982462647	511.61016141968	0.51394631724682	0.918348905816041	0.323878787025656	365
lcl|NC_013967.1_cds_WP_004042785.1_3621	23.70824603448	14.8499207680536	0.240076472544904	0.813223756647994	0.674933700866561	653
lcl|NC_013967.1_cds_WP_004042783.1_3620	3.49818195248085	2.52070084615733	0.159274216777545	0.628099110304559	0.472780419757423	1424
lcl|NC_013967.1_cds_WP_004042779.1_3618	1.70449232741487	0.829973009561556	0.359843175910777	0.877943315943587	1.03820577897343	1616
lcl|NC_013967.1_cds_WP_004042775.1_3616	16.3192476110268	9.11262630903007	0.394068544350103	0.889949633391034	0.84063573255109	1385
