	t00_mean	t24_mean	theta	prob	log2FC	length
HVO_RS02975	36.7665858201056	76.4216533797653	-0.264194577161694	0.604132864047869	-1.05558625795257	1385
HVO_RS02980	1167.64513991421	1119.22742939542	0.0529590728998529	0.0510175852452388	0.0610986652745661	323
HVO_RS03050	1162.18025877759	1516.97897167449	-0.299488987693348	0.665687320674714	-0.384367233286915	443
HVO_RS01895	81.4263563265534	63.9418413424459	0.101372737495075	0.154687144125599	0.348735555715459	1352
HVO_RS02410	189.613661712015	176.404578425536	0.0415233385590661	0.0325185336485458	0.104174909260511	683
HVO_RS19875	136.177288421751	35.247297362114	0.496547317233539	0.864761232962194	1.94990156535372	1340
HVO_RS03415	NA	NA	NA	NA	NA	191
HVO_RS03495	463.204766328718	509.474328534324	-0.0675917676746789	0.0783033342946861	-0.137359354912494	284
HVO_RS20065	854.131010098934	1137.5667740841	-0.319441456532175	0.689655479049843	-0.413421954236881	485
HVO_RS20150	276.940690905471	579.653728676059	-0.442472608770606	0.810543527822246	-1.06561428140731	1115
HVO_RS20155	244.22069155275	455.418696746058	-0.384891279180428	0.75156778585212	-0.899008083477856	914
HVO_RS12045	130.714002585764	170.382470145339	-0.159011789824077	0.313606965457076	-0.382363214617572	941
HVO_RS12620	62.2098021387366	67.7138173983297	-0.0428466643568558	0.0327464144420681	-0.122308336456015	557
HVO_RS13065	885.116393893723	690.587868952343	0.232104631551	0.505557442367017	0.358042192187466	368
HVO_RS13075	NA	NA	NA	NA	NA	632
HVO_RS13570	75.8427203015312	33.5451902053003	0.322132436431355	0.707667259319	1.17690478730212	1799
HVO_RS13900	91.4284558542746	71.7105869762527	0.114854989954619	0.186895447071453	0.35045712763272	1568
HVO_RS14410	260.531339537462	37.608381139734	0.704003886438384	0.900562529756194	2.79233081423006	803
HVO_RS14555	544.299522511099	1257.8682018528	-0.584833380213862	0.872314129805463	-1.2085080904549	1079
HVO_RS20240	296.769819719559	641.24115698834	-0.464127026821493	0.83026761181349	-1.11152264221	1418
HVO_RS15595	282.093472481493	291.868329493133	-0.0228673552461872	0.00922742049615355	-0.0491443901318097	1157
HVO_RS15620	535.748535353892	379.061152985241	0.236933801155194	0.51947891474227	0.499125387276685	500
HVO_RS16300	805.25147626876	736.146525345217	0.0859093428824242	0.118771469508725	0.129446446248451	416
HVO_RS16580	288.582503530871	258.844262012205	0.0651599163836193	0.0740736640680423	0.156899496030486	869
HVO_RS16585	228.355445139533	213.184710174573	0.0406729720429037	0.0312811872933458	0.0991772209708401	1145
HVO_RS17290	145.360225050565	24.5385244509012	0.61381149265345	0.883896484713253	2.56651215363632	1220
HVO_RS18275	9341.90881743163	22161.44723341	-1.02051713279088	0.898568763436129	-1.246262829607	218
HVO_RS11115	1296.65069119382	1243.78534276378	0.0459542512519789	0.0392831472596615	0.0600523586595665	389
HVO_RS10905	54.2240641973276	159.066522425735	-0.370772745276842	0.737934464988804	-1.55262507898843	731
HVO_RS10150	110.813720032898	56.3716051090443	0.284776215877904	0.641127716773105	0.975095962878524	2273
HVO_RS09760	304.373431069509	108.572458795147	0.415400839720322	0.804592565200048	1.48718424463766	680
HVO_RS06910	1140.3880547004	593.935815003823	0.426633224615273	0.813880767709191	0.941145896061923	206
HVO_RS06800	4439.05845622005	9743.49684490189	-0.949351438986478	0.88570484716179	-1.13418592718616	164
HVO_RS06545	916.907006692389	153.643272676591	0.816587251817557	0.922032263788318	2.57719082274978	233
HVO_RS06285	300.515875517955	592.928135550793	-0.370951029898371	0.738102548287533	-0.980416049937858	938
HVO_RS04825	467.391990656749	628.081289322008	-0.215063636545641	0.476438866855928	-0.426318279821516	860
HVO_RS04920	36.2316552823225	47.4020725771447	-0.135586993956556	0.249183992837144	-0.387699421576004	1043
HVO_RS04925	94.4746475183541	32.4720930406124	0.404474610102937	0.795380088427656	1.54072685201611	875
HVO_RS04930	1198.96785258378	1491.60022253172	-0.219334749641501	0.488794616618448	-0.315067940558936	179
HVO_RS04940	77.7016710883548	158.132414313225	-0.322111262862521	0.692456529872148	-1.02511559330725	1217
HVO_RS05635	1868.40784682691	2620.90271089957	-0.377955748438592	0.744788238236136	-0.48825439195698	269
HVO_RS05640	591.778308702846	357.24397493266	0.280441792323461	0.63171263798536	0.728147136457294	407
HVO_RS20265	260.488837829058	330.528980658011	-0.167917179819819	0.338763474482432	-0.343555219139227	1232
HVO_RS12745	429.094597955188	243.262955652361	0.332106685129999	0.721525956379005	0.818779096699985	650
HVO_RS13530	NA	NA	NA	NA	NA	1127
HVO_RS20415	NA	NA	NA	NA	NA	335
HVO_RS20390	136.500080039021	112.704195127642	0.115002535504849	0.187251112606208	0.27636057992165	2507
HVO_RS19435	288.148330799556	288.646255696099	-0.00123488772875996	0	-0.0024908484727137	1166
HVO_RS19465	149.502651595541	184.487092829575	-0.133720230314558	0.244143036282553	-0.30334881287668	1154
HVO_RS19470	151.037848981348	95.2179219534225	0.233389049931341	0.509276818043301	0.665605074879356	554
HVO_RS19545	80.6138816629488	48.7458393563467	0.214150243790644	0.452817830392595	0.725749206799293	1190
HVO_RS19360	87.3824746063987	128.992029740854	-0.210706635830053	0.463725282514001	-0.561866058528097	899
