	t04_mean	t24_mean	theta	prob	log2FC	length
HVO_RS03050	39.296929450471	404.92667790516	-2.43692300658965	0.98712846837672	-3.36517220171201	443
HVO_RS01895	5.51564040685273	17.1708696249318	-0.433504598770846	0.823516316803931	-1.63836279873167	1352
HVO_RS02410	85.7805784748993	47.0731598656544	0.475640482022621	0.680660011387668	0.865746345420504	683
HVO_RS19875	1.96527616782579	9.38876638696201	-0.903786642182825	0.961830622683118	-2.25620355155627	1340
HVO_RS03415	19077.1481888754	15507.3924295891	1.52431099484362	0.96862418065304	0.298889404006159	191
HVO_RS03495	50.2739007840385	135.763728555557	-0.485325182075026	0.866106672916466	-1.4332165539642	284
HVO_RS20065	486.258042774323	303.48682872211	0.672021198048759	0.889170995613722	0.680088207554061	485
HVO_RS20150	185.921101453063	154.599697768817	0.193678160832696	0.165391749588625	0.266153021942451	1115
HVO_RS20155	143.531197799601	121.411218349045	0.1646887279157	0.113898676337925	0.241462621547593	914
HVO_RS12045	28.4961055264899	45.4362113767037	-0.326182172215086	0.701932912791282	-0.673077778983371	941
HVO_RS12620	3.60304191130863	18.0182122013641	-0.690350299074333	0.953751026754463	-2.32216853282477	557
HVO_RS13065	210.861749139818	184.209464667908	0.142424879416654	0.0767237850882837	0.194950221406473	368
HVO_RS13075	107.834728851444	182.837479495199	-0.450404214774433	0.838087432211836	-0.761739954008828	632
HVO_RS13570	17.5961430303019	8.9684207550334	0.4745542348467	0.679137731283026	0.972333364224619	1799
HVO_RS13900	11.127435741091	19.1621442105886	-0.319552450395955	0.69223202007397	-0.784137835657341	1568
HVO_RS14410	5.8814290469118	10.0050395889386	-0.266743052124789	0.601070713858418	-0.766488232618542	803
HVO_RS14555	566.854161173536	335.875839784214	0.97139895652548	0.945347748954132	0.755049586533454	1079
HVO_RS20240	294.366825784688	170.963621343974	0.651019592483304	0.876336270232283	0.783925720825294	1418
HVO_RS15595	76.5806984233875	77.837381140508	-0.0138149371328113	0.0493439704327754	-0.0234823533087466	1157
HVO_RS15620	18.8911500986807	101.036338034665	-1.0583574711418	0.945136358192036	-2.4190918148813	500
HVO_RS16300	91.294946333465	197.314729095998	-0.687457710514944	0.953586541595891	-1.11189174738774	416
HVO_RS16580	50.9351605782021	69.0752461288103	-0.265724827418328	0.599058729755206	-0.439506904032837	869
HVO_RS16585	35.9304068614197	56.8922721184489	-0.365662929032697	0.753587123104251	-0.663027427465042	1145
HVO_RS17290	11.6778045614381	6.5432233278846	0.377835153651439	0.520161338625978	0.835695654119851	1220
HVO_RS18275	8734.21887286005	5919.63656526011	1.72482598208703	0.999996110114174	0.561170079768634	218
HVO_RS11115	244.432448382919	332.336166647904	-0.365325628906691	0.753183566034005	-0.4432074880845	389
HVO_RS10905	36.6824012317743	42.3367274796435	-0.0931044157037726	0.210518688164949	-0.206821676120116	731
HVO_RS10150	18.7691182155388	15.0368335941194	0.163005180732129	0.110977278315618	0.31986007195574	2273
HVO_RS09760	18.597754009436	28.8331684280001	-0.247263793740046	0.561129671210441	-0.632600978614488	680
HVO_RS06910	383.119495406247	158.582603783592	1.08178081281066	0.943206230076585	1.27255992180133	206
HVO_RS06800	2647.75308705589	2596.93335932474	0.0534606185163435	0	0.0279595986064436	164
HVO_RS06545	20.9011172484458	41.1381603581612	-0.265503242359143	0.598619710956642	-0.976897217774608	233
HVO_RS06285	295.283013434832	158.495938060877	0.727965102958998	0.915162757316326	0.897652498421982	938
HVO_RS04825	198.611559066938	167.19524191622	0.170342284338482	0.123793677106406	0.248415797818607	860
HVO_RS04920	15.1940272324953	12.6951697056802	0.108138436150355	0.0302352091901492	0.259224631442722	1043
HVO_RS04925	5.39747145676592	8.69571556818135	-0.252625342952093	0.572409193055975	-0.688021042496942	875
HVO_RS04930	263.184562906625	400.406713798407	-0.35723988964173	0.74334378131685	-0.605391294427939	179
HVO_RS04940	19.4356755290246	42.1039231948267	-0.48448275961265	0.86545643785766	-1.1152474156676	1217
HVO_RS05635	310.219353535305	697.053825595244	-0.869434657668456	0.96609207809279	-1.1679813693996	269
HVO_RS05640	73.6522198575704	94.8871974841634	-0.172879378677931	0.394521054097071	-0.365484438519598	407
HVO_RS20265	127.013360585769	88.1442977491272	0.345660079719543	0.45867743290061	0.527041116120662	1232
HVO_RS12745	56.0269666640852	64.7620920938197	-0.103350701837347	0.234543033297466	-0.209028205394025	650
HVO_RS13530	47.6210737323212	62.4535936912671	-0.212495733971286	0.484453983124252	-0.391184439444644	1127
HVO_RS20415	10.3355031105662	14.6891985267819	-0.121701909057771	0.277424379279675	-0.507147063765316	335
HVO_RS20390	22.7314265097001	30.0749238611683	-0.201278957441195	0.459036286427572	-0.403872861761455	2507
HVO_RS19435	174.639602484928	76.9818526042496	0.762580202752807	0.928490795282806	1.18179045576989	1166
HVO_RS19465	27.4310756598901	49.2515182908516	-0.448460038841354	0.836451988089755	-0.844357003668018	1154
HVO_RS19470	22.8275680982247	25.343572217769	-0.0677515298031708	0.15214310993165	-0.150842716695941	554
HVO_RS19545	5.313644002696	12.9818627973617	-0.566152213711901	0.920993087070047	-1.28872393363753	1190
HVO_RS19360	22.837462105329	34.4415225986548	-0.324069024785851	0.698877747061023	-0.592746588173497	899
