	t00_mean	t04_mean	theta	prob	log2FC	length
HVO_RS20065	593.185919810429	1457.35751977019	-1.0986681564113	0.986093102708718	-1.2967985848814	485
HVO_RS20150	192.332694311929	557.167652720472	-0.679841349806326	0.927283063454682	-1.53450747751669	1115
HVO_RS20155	169.608963780249	429.893704405639	-0.618570569167015	0.913860977164039	-1.34176756498075	914
HVO_RS12045	90.7796402883886	85.2674889086217	0.0355533868258048	0.0694982726410697	0.0903730011621368	941
HVO_RS12620	43.2041200548578	10.7566153641383	0.533994276516867	0.939748057117005	2.0059447016802	557
HVO_RS13065	614.704976219425	632.125556833518	-0.026600013082927	0	-0.0403169800471479	368
HVO_RS13075	NA	NA	NA	NA	NA	632
HVO_RS13570	52.6720529650104	52.7369611326083	-0.000498869213658446	0.0122131844733825	-0.0017767494392023	1799
HVO_RS13900	63.496199109412	33.3831127206412	0.275234218176349	0.648799498129712	0.927551753278837	1568
HVO_RS14410	180.936554762333	17.5825235025283	0.817366443805656	0.974935263890692	3.36326985541482	803
HVO_RS14555	378.01087783445	1697.7386729479	-1.31609557474206	0.991090468262063	-2.16711475102688	1079
HVO_RS20240	206.103837000288	881.804660526764	-1.06004475903752	0.977229923975063	-2.09708773838969	1418
HVO_RS15595	195.911252451858	229.480036340509	-0.108307469876813	0.107471718656421	-0.22816838826435	1157
HVO_RS15620	372.072298012196	56.4750654901208	0.99463383041004	0.977977079101163	2.71989703742025	500
HVO_RS16300	559.239545200288	273.591339063158	0.646092332013122	0.948214402048435	1.03144382051626	416
HVO_RS16580	200.417823231038	152.567811057512	0.159248661954809	0.375858307411888	0.393560200919618	869
HVO_RS16585	158.590699983044	107.671702215397	0.218339529256133	0.5217463377071	0.558669034353104	1145
HVO_RS17290	100.951303466295	35.0015127422978	0.377050473980645	0.818050453195347	1.52817035778006	1220
HVO_RS18275	6487.86744554734	26146.4785858625	-1.98349534849156	0.999999998972542	-2.01080040795273	218
HVO_RS11115	900.511659024698	733.00693798125	0.199181605432999	0.476038389968152	0.296918101314578	389
HVO_RS10905	37.6581004745699	109.762937158704	-0.369101434719731	0.718715959507435	-1.54335885696333	731
HVO_RS10150	76.9590820004489	56.207650773778	0.135305281557219	0.314548644332431	0.453325072122482	2273
HVO_RS09760	211.384473271741	55.70648227268	0.540407604232765	0.942353416284537	1.92395228964433	680
HVO_RS06910	791.988733777416	1146.76810687801	-0.308764152371857	0.596987183726749	-0.534021874118201	206
HVO_RS06800	3082.88417386948	7926.70340212692	-1.28579436821066	0.985544290849711	-1.36244030788722	164
HVO_RS06545	636.783256566756	62.2647666907506	0.853219529317988	0.981790813708499	3.35431447055326	233
HVO_RS06285	208.705437373251	884.970678171822	-0.942405900324451	0.941005346986172	-2.08416146770106	938
HVO_RS04825	324.599323302449	595.036108943273	-0.50198058606999	0.860111867503286	-0.874317226751281	860
HVO_RS04920	25.162542409518	45.56402986173	-0.28560853705972	0.541071335115119	-0.856617651604316	1043
HVO_RS04925	65.6117504508468	16.1357329971774	0.501580075176947	0.920977022913006	2.02369509461804	875
HVO_RS04930	832.671850159926	785.862257448507	0.045819430726224	0.0917432453771355	0.083471586839304	179
HVO_RS04940	53.9630767298969	58.1484018707127	-0.0323653019159186	0.00107363567645502	-0.10776693518415	1217
HVO_RS05635	1297.59160374316	927.468885945609	0.337125033452553	0.766913597944462	0.484465600358475	269
HVO_RS05640	410.98444643884	220.409850244149	0.352025877982426	0.788565097412636	0.89889509642735	407
HVO_RS20265	180.907037727247	380.425050095454	-0.593144056026312	0.909264668154696	-1.07236371397944	1232
HVO_RS12745	298.002145764796	167.946665637075	0.338957637973049	0.769748727704833	0.827319565831739	650
HVO_RS13530	NA	NA	NA	NA	NA	1127
HVO_RS20415	NA	NA	NA	NA	NA	335
HVO_RS20390	94.7980164339955	68.1321827612339	0.189865957570758	0.453172857534558	0.476520444951393	2507
HVO_RS19435	200.116294369615	522.749381659424	-0.799400692060797	0.959063320371429	-1.3852808075545	1166
HVO_RS19465	103.828179579298	82.2129922682516	0.137580281075411	0.320367426209742	0.336759744019732	1154
HVO_RS19470	104.894359664815	68.3761876271162	0.23099798911674	0.550996252623953	0.617371212583562	554
HVO_RS19545	55.985579470047	15.9161377921943	0.534233473115059	0.939851648745504	1.81456497753241	1190
HVO_RS19360	60.6863033443829	68.3751683029012	-0.0627176661392961	0.0269915354277708	-0.172101536321899	899
