	t00_mean	t08_mean	theta	prob	log2FC	length	P	locus_tag
HVO_RS01970	1153.79271500386	694.538413161575	0.334147228581624	0.861596566048018	0.732257666090914	167	0.138403433951982	HVO_RS01970
HVO_RS01960	746.98413835794	218.449215015712	0.848063856318858	0.9782068170242	1.77377968725149	395	0.0217931829757998	HVO_RS01960
HVO_RS01955	230.422107899777	41.5467679887497	0.564750408556486	0.964869403190875	2.47147098694923	704	0.0351305968091254	HVO_RS01955
HVO_RS03500	303.523958393775	743.442475712466	-0.465010579999887	0.926793501381201	-1.29241071841486	296	0.0732064986187989	HVO_RS03500
HVO_RS02535	143.289863137731	85.2162508377747	0.185478055304711	0.541051394679685	0.749736066136337	1169	0.458948605320315	HVO_RS02535
HVO_RS03835	187.98499516348	112.288270289938	0.248697662473813	0.729937258385576	0.743410280854119	1166	0.270062741614424	HVO_RS03835
HVO_RS03085	466.277427144421	1489.52951279175	-0.8282256252791	0.963465986656861	-1.67559621422395	317	0.0365340133431389	HVO_RS03085
HVO_RS03550	31.8165625479504	54.2474461278662	-0.19456484925593	0.461685015315645	-0.769777243928836	1019	0.538314984684355	HVO_RS03550
HVO_RS02965	812.066713582719	321.029100479369	0.636433701942964	0.973344241509113	1.33889417381988	374	0.0266557584908869	HVO_RS02965
HVO_RS19945	192.314388418492	44.8468751864554	0.495610042573532	0.95304859173188	2.10038733455405	881	0.0469514082681202	HVO_RS19945
HVO_RS02380	251.897567860073	366.027091186645	-0.256581663777656	0.653255557870772	-0.539113239794469	1166	0.346744442129228	HVO_RS02380
HVO_RS03005	148.125541223669	59.8988539983984	0.301032650565369	0.826997654560331	1.30622011901832	1166	0.173002345439669	HVO_RS03005
HVO_RS02165	72.444004090897	10.4186349327082	0.651310778059651	0.974539391188015	2.79770002281579	1499	0.0254606088119852	HVO_RS02165
HVO_RS03490	145.376613365751	77.0224487623226	0.227790538986635	0.673905478574879	0.916444306231657	1166	0.326094521425121	HVO_RS03490
HVO_RS02455	12674.9191117612	41792.3961181878	-1.40213050346842	0.994679777692613	-1.72126393593514	878	0.00532022230738738	HVO_RS02455
HVO_RS03695	155.663113226392	197.18101564433	-0.121304774061334	0.197674659511367	-0.341093541331963	683	0.802325340488633	HVO_RS03695
HVO_RS19720	964.456973260209	962.852079048206	0.00102609623318657	0.00120081841359354	0.00240270075336744	200	0.998799181586406	HVO_RS19720
HVO_RS19805	973.403316871917	1225.6174606776	-0.174915917265682	0.393318319661285	-0.332399160059863	233	0.606681680338715	HVO_RS19805
HVO_RS20145	603.669624700581	1187.83887552496	-0.465995017177103	0.927089329680476	-0.976508040039175	719	0.0729106703195239	HVO_RS20145
HVO_RS20160	143.653299339325	324.19915555397	-0.417169866789164	0.902197079398499	-1.17428920488234	1430	0.0978029206015014	HVO_RS20160
HVO_RS20165	128.39661011579	294.318397272893	-0.398561635377778	0.887055857279278	-1.19677061175657	1373	0.112944142720722	HVO_RS20165
HVO_RS12285	77.8204328335704	18.8040479581766	0.46207605102499	0.945968178803658	2.0491057394108	1193	0.054031821196342	HVO_RS12285
HVO_RS12345	64.4891642535521	152.116693867834	-0.34354287080156	0.820107685933508	-1.23804981043055	1877	0.179892314066492	HVO_RS12345
HVO_RS12475	350.420370654281	119.488799865732	0.399736974512633	0.9149868363053	1.55221124888082	446	0.0850131636946998	HVO_RS12475
HVO_RS12560	193.307731791908	330.303581546443	-0.257104341628727	0.654587331277663	-0.772893270489584	920	0.345412668722337	HVO_RS12560
HVO_RS12625	25.7905321009472	18.4459539844418	0.147996317633414	0.413853136370431	0.483537134599495	1208	0.586146863629569	HVO_RS12625
HVO_RS12645	401.931460318315	125.858403686344	0.466612195988127	0.947232206301718	1.67514795581271	452	0.0527677936982824	HVO_RS12645
HVO_RS12715	355.719750056646	591.389213701076	-0.305766659519016	0.756924155554852	-0.733366853438458	464	0.243075844445148	HVO_RS12715
HVO_RS12795	78.8030810464299	21.4505341807338	0.407581120581792	0.920266471997235	1.87723846186267	1931	0.0797335280027649	HVO_RS12795
HVO_RS12855	48.9585578111077	1.87080677069473	1.1432946284039	0.986834180701869	4.70982860040401	1712	0.0131658192981305	HVO_RS12855
HVO_RS12955	12.6419343493977	9.38822050466566	0.149720447839079	0.419743375983507	0.429293595482106	734	0.580256624016493	HVO_RS12955
HVO_RS13045	452.19182326798	231.830233946999	0.307800370868833	0.835132935669355	0.963866178390197	431	0.164867064330645	HVO_RS13045
HVO_RS13100	169.694973918088	278.666285932095	-0.260152288757504	0.662239200950236	-0.715594635175191	683	0.337760799049764	HVO_RS13100
HVO_RS13115	382.302365844236	598.322942672422	-0.292372296189947	0.732140621206643	-0.646210255954362	854	0.267859378793357	HVO_RS13115
HVO_RS13545	600.01519242532	822.295940331888	-0.231646275896801	0.583109181229653	-0.454658676009401	389	0.416890818770347	HVO_RS13545
HVO_RS13795	2067.85765667907	8090.56522806749	-1.6882333353277	0.999999999999907	-1.96810361710298	305	9.29256671611256e-14	HVO_RS13795
HVO_RS13805	977.680056988724	1390.62459266296	-0.26089556350476	0.664075183439148	-0.508298678693206	197	0.335924816560852	HVO_RS13805
HVO_RS13810	292.142569726325	758.493852145881	-0.514936036709374	0.935325991821199	-1.37646489033795	572	0.0646740081788012	HVO_RS13810
HVO_RS14080	26.2099120221691	66.5490570044393	-0.358941271993412	0.842494174332237	-1.3443057123585	1964	0.157505825667763	HVO_RS14080
HVO_RS14085	99.5454304752844	28.8190082451379	0.409192811795236	0.921307153572832	1.78833440353351	473	0.0786928464271677	HVO_RS14085
HVO_RS14205	369.197386080932	81.9780252195945	0.638543845756662	0.973504702399097	2.17108319651662	593	0.0264952976009034	HVO_RS14205
HVO_RS14460	173.05535706955	151.990973890414	0.0618740465054415	0.11259622290272	0.187247951419325	461	0.88740377709728	HVO_RS14460
HVO_RS14600	109.621439622214	323.515944373713	-0.636821171447526	0.957405978935733	-1.5613068303445	932	0.0425940210642669	HVO_RS14600
HVO_RS14635	501.956832258505	1448.56641455028	-0.925317106293162	0.974902549242186	-1.52899062706217	620	0.0250974507578139	HVO_RS14635
HVO_RS14640	32.5280086392012	21.6891533061925	0.147038191530497	0.410578172483931	0.584708768794629	1112	0.589421827516069	HVO_RS14640
HVO_RS14935	78.7792167699033	38.0006732608315	0.3188693116505	0.847035486196403	1.05179009449779	818	0.152964513803597	HVO_RS14935
HVO_RS14985	730.337078138222	341.979232015425	0.386484815076401	0.90534201908752	1.09465376128627	266	0.0946579809124803	HVO_RS14985
HVO_RS15030	1076.1963498474	843.709313782409	0.149038590936764	0.417414247968845	0.351123385983483	197	0.582585752031155	HVO_RS15030
HVO_RS15300	359.785145797028	283.188053273777	0.141457104616151	0.391471714943823	0.34537521987461	707	0.608528285056177	HVO_RS15300
HVO_RS15530	429.953161429428	368.151264117852	0.0819935316077235	0.180858764957641	0.223880847656181	512	0.819141235042359	HVO_RS15530
HVO_RS15550	372.381046838915	422.847583939281	-0.0654167395155784	0.0451728232339583	-0.183358089807454	509	0.954827176766042	HVO_RS15550
HVO_RS15585	2595.11586219061	1104.22221799345	0.536043902006361	0.959321510625632	1.23276841602329	353	0.0406784893743684	HVO_RS15585
HVO_RS15625	209.544315866841	59.0690691018747	0.471254744523337	0.94840725885682	1.82678060609808	932	0.05159274114318	HVO_RS15625
HVO_RS15645	423.230367235089	136.749996313047	0.445612519144745	0.940309902740207	1.62990235196922	416	0.0596900972597935	HVO_RS15645
HVO_RS15650	78.2686380774138	16.1590892792656	0.481964658766166	0.950715892152066	2.27608845072843	1919	0.0492841078479336	HVO_RS15650
HVO_RS15710	46.4472798065122	88.1636220312839	-0.27896538123849	0.705238582145879	-0.924589388070612	1169	0.294761417854121	HVO_RS15710
HVO_RS15770	4844.29676871165	7577.93682180425	-0.38065995334971	0.869231123511219	-0.645517862620196	374	0.130768876488781	HVO_RS15770
HVO_RS15840	438.344743288017	94.848566272453	0.57846484935129	0.967329654966939	2.2083680758138	398	0.0326703450330613	HVO_RS15840
HVO_RS15990	110.207679900047	95.5725620614432	0.0739284439780205	0.152609307503308	0.205556363370344	1241	0.847390692496692	HVO_RS15990
HVO_RS16010	208.540227295619	108.711361879878	0.249741175036311	0.732508807930843	0.939822975249912	803	0.267491192069157	HVO_RS16010
HVO_RS16125	1201.15985401599	3274.8265656041	-0.971199533773459	0.984843098219583	-1.44699034165275	377	0.0151569017804165	HVO_RS16125
HVO_RS16415	232.604339706416	142.75772254519	0.215982721904524	0.638997927882776	0.704309222512342	893	0.361002072117224	HVO_RS16415
HVO_RS16505	2284.67536805118	3260.44912039095	-0.402209692081007	0.890278093579959	-0.513081520745733	188	0.109721906420041	HVO_RS16505
HVO_RS16635	18754.2045975442	32056.0686218931	-0.446438398516336	0.919699523210218	-0.773383426456231	188	0.0803004767897824	HVO_RS16635
HVO_RS16735	175.327183261938	344.001400935713	-0.421161291300538	0.905039240185141	-0.972364746988645	917	0.0949607598148586	HVO_RS16735
HVO_RS16740	211.00366743933	600.579395052525	-0.45968256406162	0.925059161090586	-1.50908690458756	626	0.0749408389094142	HVO_RS16740
HVO_RS16790	168.599125227362	166.719689005294	0.00538227451719325	0.0030189321086147	0.0161725593451653	569	0.996981067891385	HVO_RS16790
HVO_RS16820	2608.82547799121	7047.38639391403	-1.32499101237622	0.995754444650319	-1.43368788054611	209	0.00424555534968085	HVO_RS16820
HVO_RS16925	172.733869137258	16.9823031936752	0.762058383433436	0.972948579743668	3.34644694976791	1010	0.0270514202563322	HVO_RS16925
HVO_RS16965	105.714072832376	44.5636906596553	0.366087107951446	0.889126402015048	1.24622682012129	1469	0.110873597984952	HVO_RS16965
HVO_RS16970	353.511777216116	142.192970155084	0.454619008291793	0.943621363793794	1.31390813744481	497	0.056378636206206	HVO_RS16970
HVO_RS16975	381.79684661433	58.7559952584061	0.76129510778031	0.973031546278408	2.69999721518846	464	0.0269684537215918	HVO_RS16975
HVO_RS16980	215.333384052692	5.35011944908742	1.19704424465584	0.996262071850327	5.33085709167481	644	0.00373792814967344	HVO_RS16980
HVO_RS16985	358.564877325327	59.6943927645117	0.762929455432405	0.972855727718092	2.58656685092894	554	0.0271442722819084	HVO_RS16985
HVO_RS16990	688.916466004438	219.27101984672	0.691482957230535	0.977865652745494	1.6516139112302	455	0.022134347254506	HVO_RS16990
HVO_RS17000	455.940017078703	151.552448029967	0.658959275480696	0.97521729792022	1.58902688145154	536	0.0247827020797801	HVO_RS17000
HVO_RS17005	468.07166198445	87.8948195207218	0.827953037362287	0.974719184708436	2.41287938276523	392	0.0252808152915642	HVO_RS17005
HVO_RS17010	1323.07370830552	237.484508552525	1.03441208526196	0.99262029263066	2.4779881236484	176	0.00737970736934046	HVO_RS17010
HVO_RS17015	502.505627829428	166.432782877909	0.716449746960227	0.977887573552207	1.59420011947285	518	0.0221124264477934	HVO_RS17015
HVO_RS17020	195.657701183966	21.0195609207666	0.742375217082754	0.975361794114635	3.21852745838799	743	0.0246382058853648	HVO_RS17020
HVO_RS17025	480.606225095942	62.5918888011396	0.926889446608888	0.983470768183776	2.9408077177586	356	0.0165292318162237	HVO_RS17025
HVO_RS17030	379.756632094026	69.2558175922069	0.7043357079305	0.978207841342435	2.45506799036066	398	0.0217921586575646	HVO_RS17030
HVO_RS17040	656.666165877328	279.795109936033	0.590956021523891	0.969192886893125	1.23078937531013	431	0.0308071131068751	HVO_RS17040
HVO_RS17045	3431.27847839259	1945.30006329803	0.397639408081847	0.913518094355022	0.818753509371416	212	0.0864819056449779	HVO_RS17045
HVO_RS17050	201.642705675765	64.0843629415854	0.531190493454038	0.958463653458908	1.65375694127392	914	0.0415363465410921	HVO_RS17050
HVO_RS17055	517.532219518483	235.673342179743	0.539498187846947	0.959955781533786	1.13486010229005	461	0.040044218466214	HVO_RS17055
HVO_RS17060	517.737974779137	286.297316549239	0.381077618042584	0.901182578553415	0.854707992044368	422	0.0988174214465855	HVO_RS17060
HVO_RS17065	267.273049696621	92.4119366076084	0.545269726448387	0.961052598136251	1.53216325377603	725	0.0389474018637489	HVO_RS17065
HVO_RS17070	944.589289271146	394.784814447061	0.564960477430438	0.964909471260495	1.25862067978474	251	0.0350905287395052	HVO_RS17070
HVO_RS17075	211.520140972775	55.4232213170879	0.539701428161598	0.959993633045921	1.93223257256356	746	0.0400063669540788	HVO_RS17075
HVO_RS17080	162.028750181898	67.6762024639242	0.365745082041933	0.888843889342988	1.25952930441502	1016	0.111156110657012	HVO_RS17080
HVO_RS17085	499.83953854226	758.309113091521	-0.258547707633959	0.658235460775362	-0.601321034141459	842	0.341764539224638	HVO_RS17085
HVO_RS17200	108.530244430805	46.5832931922625	0.462279470427716	0.946027372851971	1.22021259944493	1259	0.0539726271480286	HVO_RS17200
HVO_RS17370	50.3917419754356	91.8438252931729	-0.305326707559819	0.756134362468541	-0.865995402262992	1649	0.243865637531459	HVO_RS17370
HVO_RS17375	70.2741001722526	26.4654910331353	0.309213166305251	0.836740204730194	1.40888065410159	917	0.163259795269806	HVO_RS17375
HVO_RS17380	473.473902320952	75.6049902404236	0.633247830083474	0.973105601138232	2.64673154064117	320	0.0268943988617685	HVO_RS17380
HVO_RS17530	226.165861606499	384.609896764306	-0.302367469373728	0.750784960308177	-0.766014707004598	686	0.249215039691823	HVO_RS17530
HVO_RS20305	8478.15669443993	37172.9390154173	-2.05346806532885	0.999999999999997	-2.13243022111005	176	2.66453525910038e-15	HVO_RS20305
HVO_RS17855	10561.0872925258	19088.5183445446	-0.524935896734528	0.936141803097006	-0.85394675304379	230	0.0638581969029938	HVO_RS17855
HVO_RS17925	1765.58680736619	1726.76977216701	0.0160477265768041	0.0113313214336019	0.0320720116668296	362	0.988668678566398	HVO_RS17925
HVO_RS17930	2791.57037809571	2579.27268471821	0.0637520116309291	0.118597089727522	0.114112623112825	224	0.881402910272478	HVO_RS17930
HVO_RS17935	2671.0127432925	2197.57939209092	0.156639684677229	0.443354376889423	0.28147157238247	200	0.556645623110577	HVO_RS17935
HVO_RS17940	223.503366372579	52.4657622367123	0.507911381240497	0.95485755527238	2.09084839074816	464	0.0451424447276197	HVO_RS17940
HVO_RS17950	73.604005896425	8.06274139166401	0.658081579726653	0.975137681745079	3.19044193281248	1073	0.0248623182549207	HVO_RS17950
HVO_RS17980	814.547195923028	2479.50283416553	-0.812322094407274	0.961971802321464	-1.60598067649666	356	0.0380281976785358	HVO_RS17980
HVO_RS18000	1627.38541037421	4499.41156526633	-1.22143963778569	0.991088773393893	-1.46718037557441	266	0.00891122660610699	HVO_RS18000
HVO_RS18005	12656.0781177756	32901.7312643769	-1.05016353834539	0.993285790087631	-1.37833308971367	179	0.00671420991236915	HVO_RS18005
HVO_RS18015	1293.23720593577	999.723943833318	0.173806311110006	0.501750058124077	0.371385238798282	341	0.498249941875923	HVO_RS18015
HVO_RS18020	331.264934875692	169.530759127877	0.346378975358701	0.872431963705888	0.966438443884689	1046	0.127568036294112	HVO_RS18020
HVO_RS18025	487.669576526825	402.62723656652	0.119023689257436	0.313621713630342	0.276459202337895	638	0.686378286369658	HVO_RS18025
HVO_RS18030	3551.03458009563	4426.51307232008	-0.154025288224994	0.318256168164527	-0.317931272604639	479	0.681743831835473	HVO_RS18030
HVO_RS18105	231.519317058563	209.043488422584	0.0506506152437343	0.0790694616387202	0.147329466281242	782	0.92093053836128	HVO_RS18105
HVO_RS18110	70.4806082875328	124.908556001719	-0.319619728805205	0.781145399084017	-0.825574021534651	1199	0.218854600915983	HVO_RS18110
HVO_RS18115	4832.45968148088	5664.89900110224	-0.12012854596207	0.193442683729814	-0.229292538923069	176	0.806557316270186	HVO_RS18115
HVO_RS18120	2113.15105997761	1334.34185460628	0.275745666543651	0.788355298075134	0.663267574688794	194	0.211644701924866	HVO_RS18120
HVO_RS18125	340.778165736997	69.4449090506227	0.557622928196554	0.963482397868681	2.29489206208388	398	0.0365176021313194	HVO_RS18125
HVO_RS18130	442.79294545566	197.109663913747	0.467267264436794	0.947405257613262	1.16763372666963	437	0.0525947423867377	HVO_RS18130
HVO_RS18135	1544.33398312035	2570.84653223873	-0.429498323966243	0.910517246330977	-0.73525870178484	350	0.0894827536690234	HVO_RS18135
HVO_RS18145	227.597234018783	231.866667743353	-0.00838410749998061	0	-0.0268124138938736	779	1	HVO_RS18145
HVO_RS18150	628.661243612661	451.986370527704	0.25475067504662	0.744518711692247	0.476003555644292	392	0.255481288307753	HVO_RS18150
HVO_RS18155	506.757085689021	408.119361336234	0.155016599570612	0.437819107005795	0.312303201981542	527	0.562180892994205	HVO_RS18155
HVO_RS18160	2323.42297207281	4217.18184992944	-0.483073080294343	0.931181529771929	-0.860027417403192	503	0.0688184702280711	HVO_RS18160
HVO_RS18225	241.361419245734	44.6176868013103	0.545041932922658	0.961008558478778	2.43550746063171	695	0.0389914415212222	HVO_RS18225
HVO_RS20310	169.580553399643	118.162688862616	0.137743973732626	0.37872203359828	0.521196177777613	1154	0.62127796640172	HVO_RS20310
HVO_RS11955	21.4561781871226	56.6690283752022	-0.361504812819551	0.845957309628375	-1.40116734322539	608	0.154042690371625	HVO_RS11955
HVO_RS11720	39.3992394693635	37.7790236899042	0.0194782169133729	0.0152557492723596	0.0605823622027815	914	0.98474425072764	HVO_RS11720
HVO_RS11705	65.2139794696441	10.6583587094865	0.772878838103356	0.971960434874898	2.61319596490642	1286	0.0280395651251023	HVO_RS11705
HVO_RS11700	180.516405020586	25.5777447617411	0.680754103463585	0.977159567639619	2.81916898293342	470	0.0228404323603814	HVO_RS11700
HVO_RS11455	194.125083743822	128.055006938362	0.19293721474555	0.565791562161914	0.600222883703925	1133	0.434208437838086	HVO_RS11455
HVO_RS11405	585.538616902781	2007.13788116509	-0.971133543647652	0.984830366025898	-1.77730350036655	455	0.0151696339741015	HVO_RS11405
HVO_RS11250	5266.79845833191	10923.4782069734	-0.696247355041974	0.969013821338771	-1.05243414731647	206	0.0309861786612287	HVO_RS11250
HVO_RS11245	607.115811715847	431.911592322939	0.211111018725932	0.624026936763426	0.491235708823549	392	0.375973063236574	HVO_RS11245
HVO_RS11065	338.148371025135	732.499014529748	-0.424564376065028	0.907349681944003	-1.1151704147726	311	0.0926503180559974	HVO_RS11065
HVO_RS10710	610.195306219627	1794.02796722357	-0.726330087118753	0.969568594868869	-1.55585939321536	428	0.0304314051311311	HVO_RS10710
HVO_RS10340	362.570846923585	274.514759114792	0.136765176823028	0.375354717852052	0.401379210678071	542	0.624645282147948	HVO_RS10340
HVO_RS10305	1462.52270625252	3737.34966667178	-1.07926816128733	0.995103606897307	-1.35355652538288	248	0.00489639310269341	HVO_RS10305
HVO_RS10300	173.834870884747	77.9131768364827	0.295753918917931	0.820085368150988	1.15777826698604	908	0.179914631849012	HVO_RS10300
HVO_RS10190	695.595526221366	224.153791460269	0.517931032762644	0.956326019441632	1.63375975173421	275	0.0436739805583685	HVO_RS10190
HVO_RS10185	578.63040157799	159.540672065899	0.603429650145785	0.97065279968739	1.85871786489335	323	0.0293472003126095	HVO_RS10185
HVO_RS10170	96.8565100277135	81.4387444636143	0.0722295396327534	0.146781751086086	0.250133700475091	848	0.853218248913914	HVO_RS10170
HVO_RS09940	520.810810342446	1921.19001241438	-0.762275135578593	0.963986166076733	-1.88316891405289	758	0.0360138339232667	HVO_RS09940
HVO_RS09845	206.58562731559	474.153547993484	-0.356959334505876	0.839763855002143	-1.19861444564147	566	0.160236144997857	HVO_RS09845
HVO_RS09565	399.979391865741	1047.66278702605	-0.538906936820805	0.937187081509332	-1.38917685386043	758	0.0628129184906684	HVO_RS09565
HVO_RS09430	62.6688420878847	15.7739296772309	0.462636156766077	0.946131080418954	1.99020622112576	1529	0.0538689195810464	HVO_RS09430
HVO_RS09415	272.009961334831	98.0016850925404	0.403132070616538	0.917314387497632	1.47278102467455	368	0.0826856125023676	HVO_RS09415
HVO_RS09410	725.186690152341	1068.18838359271	-0.295646356964026	0.738357582780064	-0.55874174864218	260	0.261642417219936	HVO_RS09410
HVO_RS09405	661.664469759752	1370.11221012603	-0.48198720283256	0.930972533904168	-1.05012233606182	461	0.0690274660958315	HVO_RS09405
HVO_RS09390	203.448534352672	563.732138078632	-0.567561066285584	0.940336729911514	-1.47034592987933	701	0.0596632700884858	HVO_RS09390
HVO_RS09360	38.9823245815736	62.6993201295132	-0.278048254981372	0.703297614605133	-0.685629675976618	1154	0.296702385394867	HVO_RS09360
HVO_RS09085	102.085790987655	142.727796215887	-0.160816047346033	0.342947143829652	-0.483484250976854	911	0.657052856170348	HVO_RS09085
HVO_RS09065	151.446936566795	142.073411453453	0.0263093564138951	0.0249539526694352	0.0921758114654637	1109	0.975046047330565	HVO_RS09065
HVO_RS09060	1406.12307883936	2051.70931771403	-0.390731032698133	0.879687901867524	-0.545103467181323	203	0.120312098132476	HVO_RS09060
HVO_RS08955	96.1845870998153	140.994089213486	-0.177404995935651	0.402090120438941	-0.551757046953471	1760	0.597909879561059	HVO_RS08955
HVO_RS08935	2009.31969674172	4829.69476541609	-0.965050618510258	0.983596659787047	-1.2652248890991	191	0.0164033402129534	HVO_RS08935
HVO_RS08920	1465.24659535869	6521.62248542986	-1.54686455201707	0.999984900590161	-2.15408744568879	923	1.50994098393475e-05	HVO_RS08920
HVO_RS08875	81.2460432777323	23.6052428738212	0.380044933839478	0.900375224005661	1.78319022790558	1466	0.0996247759943389	HVO_RS08875
HVO_RS08820	68.5429493386865	136.264050542391	-0.325573938194753	0.791206178860052	-0.99132482149894	1430	0.208793821139948	HVO_RS08820
HVO_RS08815	176.802155441225	706.402973674599	-0.678452425290202	0.966404296127651	-1.99835555306115	905	0.0335957038723486	HVO_RS08815
HVO_RS08670	2794.3646658337	4405.47570889788	-0.448707953197339	0.920729080767609	-0.656777506232892	257	0.0792709192323915	HVO_RS08670
HVO_RS08570	939.348554075184	1000.98746359845	-0.0558240176173157	0.03162411661516	-0.0916914180880643	287	0.96837588338484	HVO_RS08570
HVO_RS08515	245.708807623672	197.298273290048	0.122590123013249	0.326157011954264	0.316571243179522	1007	0.673842988045736	HVO_RS08515
HVO_RS08450	272.680951170374	438.894021836113	-0.310715398653408	0.765713985591748	-0.686658698822123	545	0.234286014408252	HVO_RS08450
HVO_RS08200	441.307768553969	258.995970374935	0.264987810464534	0.767248693204222	0.76885549228194	533	0.232751306795778	HVO_RS08200
HVO_RS08070	4199.61725300652	10808.9580308569	-1.00124748586635	0.989073198166606	-1.36389770202418	281	0.0109268018333938	HVO_RS08070
HVO_RS08065	1107.87420827161	1464.78548031873	-0.230859824278014	0.580705294405289	-0.402895313323977	194	0.419294705594711	HVO_RS08065
HVO_RS08060	292.538517606958	325.119848316629	-0.0615185813693634	0.0392755932742187	-0.152345041914732	800	0.960724406725781	HVO_RS08060
HVO_RS08055	847.03946971473	661.623977599877	0.11303538119667	0.292414234151833	0.356417677272072	191	0.707585765848167	HVO_RS08055
HVO_RS08030	139.837884992494	45.8544635335089	0.355443211710279	0.880211382558278	1.6086211901792	860	0.119788617441722	HVO_RS08030
HVO_RS07955	51.2618143966913	61.9482835439917	-0.0837486534320875	0.0813464585205751	-0.273179765593671	1304	0.918653541479425	HVO_RS07955
HVO_RS07845	6118.57022016051	22041.0554537281	-1.56811504948687	0.999997977801819	-1.84892683993885	269	2.02219818135063e-06	HVO_RS07845
HVO_RS07045	724.294971909982	1042.61344395113	-0.255510072777399	0.650504707890704	-0.525555102767773	530	0.349495292109296	HVO_RS07045
HVO_RS07000	249.065677623413	34.0822725817914	0.66288996544012	0.975577708909036	2.86943278360878	656	0.0244222910909641	HVO_RS07000
HVO_RS06950	95.1302583423948	80.6581005456514	0.0650896311083171	0.122932470933936	0.238084864590786	1139	0.877067529066064	HVO_RS06950
HVO_RS06875	26.8867927691611	7.18806034467099	0.418950324992159	0.927266213744802	1.90322324584491	2876	0.0727337862551978	HVO_RS06875
HVO_RS06735	87.3577983082622	18.9938088490204	0.480777355528129	0.950484756425994	2.20140725656102	1814	0.0495152435740057	HVO_RS06735
HVO_RS06705	68.7970173109932	44.8355029685599	0.193144671735711	0.566473732199972	0.617704436252798	1496	0.433526267800028	HVO_RS06705
HVO_RS06440	1003.98069184004	254.115617123505	0.73479280978207	0.976283640708589	1.98217457761739	308	0.0237163592914115	HVO_RS06440
HVO_RS06435	491.289662159411	221.713602057533	0.376515378527444	0.897587969060325	1.14787660006367	1265	0.102412030939675	HVO_RS06435
HVO_RS06420	105.847897353551	95.7470416760032	0.0480787533734743	0.07204261733504	0.144692793319913	2183	0.92795738266496	HVO_RS06420
