	X02_mean	X04_mean	theta	prob	log2FC	length
lcl|NC_013967.1_cds_WP_004044752.1_3878	11.16667029318	10.8605675733468	0.0122620381234243	0.00419883785575492	0.0400995630156622	920
lcl|NC_013967.1_cds_WP_004044748.1_3876	9.33800271622464	4.73711343647632	0.292707600773791	0.820963911296653	0.979105788646315	584
lcl|NC_013967.1_cds_WP_004044747.1_3875	7.07099082965721	6.41726886789788	0.0558885282030022	0.108640102515463	0.139952958394098	998
lcl|NC_013967.1_cds_WP_004044740.1_3872	953.397775495723	973.996794954164	-0.0705052045050681	0.132019534104545	-0.0308387657052962	290
lcl|NC_013967.1_cds_WP_004044738.1_3871	47.4373770562366	34.7832249950168	0.214314049308189	0.694594493676386	0.447632540340731	422
lcl|NC_013967.1_cds_WP_004044731.1_3868	5.57981381804444	11.0030383520767	-0.339999243090123	0.849969585165818	-0.979613071556131	1454
lcl|NC_013967.1_cds_WP_004044729.1_3867	2.14479258419137	3.01278205554016	-0.169282592077052	0.553320263593805	-0.490258176043732	761
lcl|NC_013967.1_cds_WP_004044727.1_3866	6.33990051956119	1.35015824641394	0.893048541864828	0.931443057904383	2.23133169352159	683
lcl|NC_013967.1_cds_WP_004044724.1_3864	88.635205700681	64.3233545628393	0.328462094744793	0.838985243203142	0.46253720051443	587
lcl|NC_013967.1_cds_WP_004044723.1_3863	16.4044049307277	6.6903851194732	0.686247923635759	0.925533130250624	1.29392209668407	827
lcl|NC_013967.1_cds_WP_004044720.1_3860	18.54642949308	28.045285464484	-0.305911543316555	0.829522910623447	-0.596616797902037	527
lcl|NC_013967.1_cds_WP_004044718.1_3858	70.8265582155538	77.8953219893083	-0.0946884216691461	0.232281008035109	-0.137246252825295	1409
lcl|NC_013967.1_cds_WP_004044717.1_3857	361.011199800068	393.99670141307	-0.150465666559958	0.477868264717644	-0.12613995618601	263
lcl|NC_013967.1_cds_WP_004044714.1_3854	30.761440343977	9.59488109739814	0.805262341309695	0.934112528373988	1.68078622289988	917
lcl|NC_013967.1_cds_WP_013035286.1_3960	380.960991794231	299.872460166794	0.350839546047238	0.843935275322976	0.345294248279733	389
lcl|NC_013967.1_cds_WP_004044713.1_3853	2.6967551758695	1.39034380969803	0.321118843972492	0.837266201793988	0.955782870487911	1004
lcl|NC_013967.1_cds_WP_004044710.1_3850	6.56137462778309	8.75294358333604	-0.192012193558795	0.6332942493258	-0.415770176206407	578
lcl|NC_013967.1_cds_WP_004044709.1_3849	48.8893216763493	52.3468670489941	-0.0531130017480967	0.0736056670237695	-0.0985838061351839	587
lcl|NC_013967.1_cds_WP_004044704.1_3845	4.87517515243657	0.970170329183332	0.712112061818509	0.92351155920416	2.3291440888629	1223
lcl|NC_013967.1_cds_WP_004044703.1_3844	102.773925541463	89.166548083752	0.150676557902624	0.514695604772072	0.204899817057059	443
lcl|NC_013967.1_cds_WP_013035604.1_3843	4.16001663453087	5.65741154785719	-0.23485503935616	0.736101426274019	-0.443552826272371	1304
lcl|NC_013967.1_cds_WP_004044701.1_3842	1.6049294945054	4.71826790472678	-0.527287363645803	0.905839834954291	-1.55574741727874	1352
lcl|NC_013967.1_cds_WP_013035546.1_3840	108.139638730523	85.6093180569528	0.271802630828724	0.795364144954805	0.337055702907933	722
lcl|NC_013967.1_cds_WP_004044698.1_3839	576.015852631371	504.469676434645	0.310461175074711	0.833442457765539	0.191340965027675	722
lcl|NC_013967.1_cds_WP_004044696.1_3837	181.750109908552	105.452972559407	0.447890352086774	0.886394736637492	0.785356473486097	200
lcl|NC_013967.1_cds_WP_004044690.1_3831	NA	NA	NA	NA	NA	617
lcl|NC_013967.1_cds_WP_004044689.1_3830	39.8057935580326	24.0078562858716	0.39764350124983	0.861775217913402	0.729471836047892	980
lcl|NC_013967.1_cds_WP_004044688.1_3829	11.436270024915	20.4126579401997	-0.461427841814304	0.894730558047063	-0.835847459136339	1376
lcl|NC_013967.1_cds_WP_004044681.1_3823	18.7724256471163	10.2981463606223	0.339843222457472	0.841293580084448	0.866230398157205	893
lcl|NC_013967.1_cds_WP_004044680.1_3822	17.2111123715603	12.8762608303389	0.158038545715207	0.538973248673837	0.418626636786855	569
lcl|NC_013967.1_cds_WP_004044677.1_3819	193.613668961083	110.872296108214	0.753429009736721	0.925691813412746	0.804281887943824	827
lcl|NC_013967.1_cds_WP_049914905.1_3817	20.4752033573313	21.8597613890426	-0.0551858874104648	0.0795512224639889	-0.0943998726934428	1139
lcl|NC_013967.1_cds_WP_004044671.1_3813	79.4026997113391	122.193483016781	-0.478466773757388	0.901015092038965	-0.621907378201542	485
lcl|NC_013967.1_cds_WP_004044669.1_3811	111.215188097966	135.381793013214	-0.248539191738436	0.760643031133342	-0.283679906233525	449
lcl|NC_013967.1_cds_WP_004044705.1_3846	13.0872417163529	11.9350992671944	0.0725106484798355	0.176119001218103	0.132950499362547	1658
lcl|NC_013967.1_cds_WP_004044664.1_3806	5.95469766848636	9.34041414177285	-0.237646166633293	0.741310654992833	-0.64945825703611	2009
lcl|NC_013967.1_cds_WP_004044663.1_3805	7.91921414807045	9.27835312799218	-0.110211503490812	0.300325007417721	-0.228511481631605	548
lcl|NC_013967.1_cds_WP_004044661.1_3803	84.3165769917127	53.0779563728948	0.395781301355801	0.860916525992369	0.667703474333458	431
lcl|NC_013967.1_cds_WP_004044660.1_3802	2.35844456146413	2.33639914721423	0.00483974726864521	0.00045313142341985	0.0135489253943007	1376
lcl|NC_013967.1_cds_WP_004044658.1_3800	3.94043222137646	5.02386364449546	-0.185051699317927	0.610537178305609	-0.35044342188089	1652
lcl|NC_013967.1_cds_WP_004044657.1_3799	184.624812134271	84.0257092675695	0.820922199077046	0.934132435257742	1.13569373237186	353
lcl|NC_013967.1_cds_WP_004044656.1_3798	27.1260272743758	35.0556084561322	-0.162203724772936	0.525693394207264	-0.369967501673433	578
lcl|NC_013967.1_cds_WP_004044655.1_3797	16.4532517781285	24.0041149405828	-0.278127339106739	0.80384513845275	-0.544909000489089	461
lcl|NC_013967.1_cds_WP_004044654.1_3796	8.38711836313755	7.10659660752626	0.102866948873118	0.315231130747659	0.239016406453104	1550
lcl|NC_013967.1_cds_WP_004044650.1_3792	4.55805479458979	2.88540855150598	0.228270940134538	0.724490843278567	0.659642660265656	950
lcl|NC_013967.1_cds_3791	10.8885323441411	8.74377166264849	0.137623715532578	0.466814405805187	0.316481875878292	895
lcl|NC_013967.1_cds_WP_013035365.1_3789	51.8339720157552	60.5101041680608	-0.14898026578853	0.471595264900047	-0.223278117191035	617
lcl|NC_013967.1_cds_WP_004044647.1_3787	1.07618460126522	0.650603616420563	0.292447841158172	0.820728656390724	0.726074822229542	3524
lcl|NC_013967.1_cds_WP_013035341.1_3786	1.74076339910475	2.59056021479999	-0.176475243297388	0.580298896359756	-0.573543989638075	1241
lcl|NC_013967.1_cds_WP_004044646.1_3784	8.29247647097313	8.82656519584861	-0.0447505126596342	0.0523487669519332	-0.090049117558218	785
lcl|NC_013967.1_cds_WP_013035380.1_3782	503.39274680776	907.343340110925	-1.45606145373171	0.992136500184923	-0.849964142671838	302
lcl|NC_013967.1_cds_WP_004041397.1_3779	4.4393123025466	5.46875042557745	-0.102164499943822	0.264813886126136	-0.300875019272363	1103
lcl|NC_013967.1_cds_WP_004043056.1_3775	26.0934954236699	20.8079166295961	0.13359103720617	0.450786000138758	0.326557693151394	581
lcl|NC_013967.1_cds_WP_004043055.1_3774	59.3566211315288	47.1369045020786	0.217405459329177	0.701734496503663	0.332551949672733	1361
lcl|NC_013967.1_cds_WP_004044917.1_3955	57.0579161737958	50.6122107678494	0.0730620928459477	0.17852443770628	0.172941565463685	227
lcl|NC_013967.1_cds_WP_004043053.1_3772	600.937536520968	371.627465095679	1.02703831376632	0.954941633799089	0.693357912216918	395
lcl|NC_013967.1_cds_WP_004043052.1_3771	248.569403650351	281.740144649027	-0.251448704062329	0.765557134000324	-0.180716419070111	371
lcl|NC_013967.1_cds_WP_004043050.1_3769	33.1545342037381	30.941237130305	0.0566177508810236	0.111371850000351	0.0996753048195906	1847
lcl|NC_013967.1_cds_WP_004043049.1_3768	11320.5210515106	12389.7009343421	-0.539662478618889	0.905688057522424	-0.130201000906678	218
lcl|NC_013967.1_cds_WP_013035544.1_3765	2.9428544438128	4.16888825633238	-0.263661862602728	0.784700860171601	-0.50244651532594	1106
lcl|NC_013967.1_cds_WP_004043045.1_3764	2.0250876563747	5.16343871037373	-0.570987093984919	0.909360166176548	-1.35034782482871	1337
lcl|NC_013967.1_cds_WP_004043043.1_3762	16.3762890182149	19.2218774007282	-0.0970813797578676	0.242646174915932	-0.231140781800506	761
lcl|NC_013967.1_cds_WP_013035593.1_3760	21.8860175301952	30.1750359346059	-0.186363214213433	0.614935281857993	-0.463346029371952	1313
lcl|NC_013967.1_cds_WP_004043040.1_3759	53.8632436258937	37.188147377542	0.341427001205516	0.841632452794803	0.534458232846603	695
lcl|NC_013967.1_cds_WP_004043039.1_3758	1218.47956057863	1034.1187914868	0.525378523645316	0.918509372607593	0.2366801300275	320
lcl|NC_013967.1_cds_WP_004043038.1_3757	29.7490195035904	27.6837285426442	0.0490762506309847	0.0844373168163302	0.103803856151805	731
lcl|NC_013967.1_cds_WP_004043037.1_3756	15.7444006875226	9.73253912718441	0.385960360030484	0.85658486404276	0.693950697477564	758
lcl|NC_013967.1_cds_WP_004043034.1_3753	10.4320417142851	7.52468811352923	0.254868027666808	0.769959752670406	0.471317852766528	1040
lcl|NC_013967.1_cds_WP_004043033.1_3752	38.3248907537916	58.007517713804	-0.389284890004527	0.876320851641391	-0.597958204683733	962
lcl|NC_013967.1_cds_WP_004043032.1_3751	1.4553362443105	5.43021760671257	-0.393872713837618	0.877986603067716	-1.89965749742962	455
lcl|NC_013967.1_cds_WP_004043030.1_3749	125.2574484709	52.6392184011933	0.709564672679876	0.923532964070515	1.25068642336656	347
lcl|NC_013967.1_cds_WP_004043027.1_3746	2591.37996928769	915.1202378796	2.87277533851799	1	1.50168735372397	392
lcl|NC_013967.1_cds_WP_004043024.1_3743	1251.75114471851	441.339494392518	1.89578456577243	0.999999999999996	1.50398701330171	437
lcl|NC_013967.1_cds_WP_004043022.1_3741	14499.0472541294	6871.36933331925	1.72139180700343	0.999329058625168	1.07728856801264	194
lcl|NC_013967.1_cds_WP_004043020.1_3739	203.866058595388	93.2097421344352	0.890909045509433	0.930194137856945	1.12906894678693	1199
lcl|NC_013967.1_cds_WP_004043017.1_3736	1.33120532304988	1.68167983063232	-0.123958255432375	0.361919095963835	-0.337169954415669	815
lcl|NC_013967.1_cds_WP_004043016.1_3735	5.64889707870122	2.92842670773923	0.254955787779527	0.770093869949686	0.947843428093005	962
lcl|NC_013967.1_cds_3733	8.4364464035736	2.41924642103436	0.581848112903146	0.913696133090888	1.8020777077923	577
lcl|NC_013967.1_cds_WP_013035579.1_3780	35.768171827432	45.8461526938836	-0.15751697848577	0.506864088777886	-0.358124289572621	1169
lcl|NC_013967.1_cds_WP_004043014.1_3732	1.42896553687213	1.03283275204623	0.166944666169351	0.566337864933067	0.468364466976132	2654
lcl|NC_013967.1_cds_WP_004043013.1_3731	1.57464780592983	1.82651134549955	-0.0841835152955379	0.187405628872573	-0.21406153124849	2756
lcl|NC_013967.1_cds_WP_004043012.1_3730	1.44360307676808	2.86021817310212	-0.351435395736894	0.856789754736021	-0.9864510746057	1124
lcl|NC_013967.1_cds_WP_004043010.1_3728	7.24598806281989	10.0249452416779	-0.138208240874183	0.425381540004241	-0.468340022221104	746
lcl|NC_013967.1_cds_WP_004043009.1_3727	0.994374754988734	1.49430496070658	-0.140161071946617	0.433861146439084	-0.587613031147032	746
lcl|NC_013967.1_cds_WP_004043008.1_3726	1.96723905400843	2.10159861036949	-0.0384773145793305	0.039344503901976	-0.095314870647178	1103
lcl|NC_013967.1_cds_WP_013035402.1_3725	245.42122642653	178.615141070315	0.449007188012859	0.886991502042955	0.458405650956362	365
lcl|NC_013967.1_cds_WP_004043006.1_3724	10.6840660773436	6.48826837948278	0.303941546814222	0.829881789055468	0.719555402433592	1064
lcl|NC_013967.1_cds_WP_004043002.1_3721	2288.15098194759	707.935544284228	4.02251665641529	0.999999999999996	1.69249233270408	1046
lcl|NC_013967.1_cds_WP_004043001.1_3720	9463.67358431007	3811.37912177809	4.345849659272	1	1.31208719227377	341
lcl|NC_013967.1_cds_WP_004042992.1_3715	14.4762999980361	12.2673361795108	0.108181257742526	0.339777569041055	0.238870905174079	1160
lcl|NC_013967.1_cds_WP_004042985.1_3712	118.80870303641	202.373071355736	-0.706353140788749	0.927036361256571	-0.768376810452621	593
lcl|NC_013967.1_cds_WP_004042983.1_3711	8.1660157007133	5.34274671089642	0.308436784401716	0.832474299226407	0.612050717970303	863
lcl|NC_013967.1_cds_WP_004042970.1_3705	304.236441497424	76.8155923381918	1.65786089296692	0.972394885310851	1.98572187986026	464
lcl|NC_013967.1_cds_WP_004042966.1_3703	20344.9485307267	6892.03969627126	6.81110873889939	0.999999999999998	1.56166771441231	224
lcl|NC_013967.1_cds_WP_004042964.1_3702	13741.8174781801	4228.15631956234	9.24057860863015	1	1.70047220525621	362
lcl|NC_013967.1_cds_WP_004042958.1_3700	3700.47994432997	5365.44910818059	-0.829541262994593	0.94192930780078	-0.535986537676648	191
lcl|NC_013967.1_cds_WP_004042952.1_3697	0.652002607142819	1.64731858409296	-0.489612425446296	0.904389914672846	-1.33716995441567	1664
lcl|NC_013967.1_cds_WP_004042951.1_3696	1.85653301863538	2.63775195166111	-0.184206671856809	0.607712290694888	-0.506697929224347	1748
lcl|NC_013967.1_cds_WP_004042948.1_3694	949.72800433516	1424.2411768687	-2.52318409113668	0.999999999999995	-0.584607169156824	329
lcl|NC_013967.1_cds_WP_004042946.1_3693	49.9298495484257	41.9835593941869	0.119008874671275	0.38865368282731	0.250078074996861	479
lcl|NC_013967.1_cds_WP_004043054.1_3773	16.4016220432063	25.1906598091905	-0.358028835533936	0.860737648636257	-0.619050412872593	1025
lcl|NC_013967.1_cds_WP_004042943.1_3691	10.4864514253224	6.5533909887725	0.33014182985697	0.839342087323406	0.678213044508284	1757
lcl|NC_013967.1_cds_WP_004042941.1_3690	55.4775469893488	46.6765832848904	0.17312697862705	0.584352558376138	0.249205038499879	1046
lcl|NC_013967.1_cds_WP_004042940.1_3689	152.986417059967	135.343963779042	0.160144599851645	0.545590593366802	0.176773022471935	1352
lcl|NC_013967.1_cds_WP_004042938.1_3688	38258.6258665525	28522.6436056651	2.28171828504668	1	0.423677354015968	230
lcl|NC_013967.1_cds_WP_004042936.1_3687	26378.5058039202	20942.6091720573	1.69658685214669	0.994069656072227	0.332921652046556	176
lcl|NC_013967.1_cds_WP_004042923.1_3685	23.2485501061211	27.1481076722789	-0.137769673246344	0.423462425417129	-0.223710894659561	560
lcl|NC_013967.1_cds_WP_004044868.1_3933	31.7355732766789	34.1487951007386	-0.0580957447703392	0.0884032948098643	-0.105733771710419	632
lcl|NC_013967.1_cds_WP_004042917.1_3682	35.0171266595262	32.9541248955591	0.0488066325536726	0.0835426461208013	0.0876016479793994	1145
lcl|NC_013967.1_cds_WP_004042913.1_3680	21.5419778359967	14.889441326288	0.251647135326304	0.764893330072846	0.532861091384551	554
lcl|NC_013967.1_cds_WP_004042912.1_3679	30.8763578960828	35.6864170956449	-0.105648996047168	0.280128869997115	-0.208872476892888	440
lcl|NC_013967.1_cds_WP_004042919.1_3683	3.61252069947992	4.25128554693956	-0.0736732332970048	0.14437938207064	-0.234893309841232	1196
lcl|NC_013967.1_cds_WP_004042908.1_3677	16.7100079890436	11.6762030555326	0.279350108241141	0.805683310649475	0.517141217727043	1460
lcl|NC_013967.1_cds_WP_004042907.1_3676	NA	NA	NA	NA	NA	1112
lcl|NC_013967.1_cds_WP_004042904.1_3675	5.29235286968611	7.90297890131286	-0.258328080326921	0.776631883790702	-0.578487299515092	410
lcl|NC_013967.1_cds_WP_004042903.1_3674	250.679417258103	340.1676063873	-0.593794230197152	0.912867413466558	-0.440402217537969	476
lcl|NC_013967.1_cds_WP_004042901.1_3673	19.6584852916005	15.2684560328337	0.157309538848401	0.536616783115499	0.364597982471665	968
lcl|NC_013967.1_cds_WP_004042900.1_3672	13.0878538635356	7.77921419895184	0.313385462103024	0.83473328137766	0.750532207763769	1118
lcl|NC_013967.1_cds_WP_004042898.1_3671	24.3086255040417	22.7169519297515	0.0494930292550351	0.0858204448793016	0.0976990478290004	848
lcl|NC_013967.1_cds_WP_004042896.1_3670	648.890990546933	502.77270822515	0.547931380049994	0.920191234210052	0.368069796478738	236
lcl|NC_013967.1_cds_WP_004042895.1_3669	121.228804259703	127.120633704164	-0.055863547332999	0.0816095684762952	-0.0684656943373856	506
lcl|NC_013967.1_cds_WP_008578059.1_3666	1738.24270743309	4023.48577397012	-8.40286944299899	0.999999999999996	-1.21081639479001	245
lcl|NC_013967.1_cds_WP_004042883.1_3663	123.405929841131	113.552434549896	0.0838743598198386	0.227050601155636	0.120053082250102	995
lcl|NC_013967.1_cds_WP_004042882.1_3662	21.0695393841306	19.0410107893962	0.0693976451962263	0.162725604372993	0.146048708795981	1157
lcl|NC_013967.1_cds_WP_013035270.1_3661	3.89155765930495	3.34243344166812	0.0704616616246141	0.16724265167914	0.219448900965779	977
lcl|NC_013967.1_cds_WP_004042880.1_3660	14.3012314937718	21.0164413852	-0.240830723657003	0.747111608598938	-0.555379020930771	1481
lcl|NC_013967.1_cds_WP_004042875.1_3658	18.0810873993804	22.504732537713	-0.155760833632367	0.499719586719021	-0.315746974544754	959
lcl|NC_013967.1_cds_WP_004042874.1_3657	4.09288313106963	5.81593728371498	-0.155137811283523	0.497192332438244	-0.506894239616153	1187
lcl|NC_013967.1_cds_WP_004042869.1_3656	203.185140154775	563.25104912053	-1.72030947451719	0.999974495493303	-1.470983200474	203
lcl|NC_013967.1_cds_WP_004042862.1_3655	25.6264419989657	14.6361475052777	0.4345106472553	0.879615522908284	0.808097326741308	1100
lcl|NC_013967.1_cds_WP_004042855.1_3650	73.200347569005	87.8037840368177	-0.161487003957456	0.52282376557513	-0.262432617511614	407
lcl|NC_013967.1_cds_WP_004042854.1_3649	0.786752964674149	1.35580296415731	-0.235858397562763	0.737967623126618	-0.785164914963929	1379
lcl|NC_013967.1_cds_WP_004042852.1_3648	2158.00313216218	2277.59862543236	-0.164940883830014	0.536482420632312	-0.0778165687238815	212
lcl|NC_013967.1_cds_WP_004042848.1_3646	4.12309483286083	7.83087387413379	-0.258568195249202	0.777012342593076	-0.925445667617531	659
lcl|NC_013967.1_cds_WP_013035460.1_3644	1126.23501811887	913.636713024937	0.358653196966456	0.846276737251482	0.301815385173696	344
lcl|NC_013967.1_cds_WP_004042840.1_3643	2067.54131479234	1777.93670004004	0.842123939004785	0.931956890871784	0.217712197695655	248
lcl|NC_013967.1_cds_WP_004042832.1_3640	2.18990657328788	1.47644483898536	0.143268623117721	0.488256151748856	0.568741864898587	1232
lcl|NC_013967.1_cds_WP_004042830.1_3639	33.770250503217	52.0354861493479	-0.281911971954237	0.808178038813559	-0.623742938899006	578
lcl|NC_013967.1_cds_WP_004042829.1_3638	21.8851540924545	29.1434563601336	-0.156118172914064	0.501170854076102	-0.413219446550239	272
lcl|NC_013967.1_cds_WP_013035552.1_3637	7.76506842989628	6.97058687256531	0.0764205519751925	0.193320395529257	0.155718512856118	1187
lcl|NC_013967.1_cds_WP_013035469.1_3634	NA	NA	NA	NA	NA	644
lcl|NC_013967.1_cds_WP_004042800.1_3629	30.6391394389277	40.1188710227608	-0.214500309830671	0.693910753073698	-0.388905231047752	884
lcl|NC_013967.1_cds_WP_004042798.1_3628	15.9210160288831	13.0281870871978	0.144935072612179	0.494364075769352	0.289296064688332	989
lcl|NC_013967.1_cds_WP_004044832.1_3914	16.7390553111158	28.6231375810339	-0.352161255452166	0.857223589761653	-0.773963714620983	647
lcl|NC_013967.1_cds_WP_004042793.1_3625	1.16159779259706	1.49454516588525	-0.127045075619287	0.37577959906617	-0.363595879751602	1868
lcl|NC_013967.1_cds_WP_013035573.1_3624	NA	NA	NA	NA	NA	1358
lcl|NC_013967.1_cds_WP_004042787.1_3622	5.40174026426099	11.6942605136154	-0.29263013440888	0.818979531826026	-1.11430445928564	599
lcl|NC_013967.1_cds_WP_004042835.1_3642	629.470262907447	495.720640769565	0.54614602777292	0.920139609700147	0.344610893678184	365
lcl|NC_013967.1_cds_WP_004042785.1_3621	23.3044175051241	19.122723270317	0.128725550439622	0.430667881957975	0.285315460706623	653
lcl|NC_013967.1_cds_WP_004042783.1_3620	3.43859653771692	3.23791461481995	0.031382803885576	0.0339601749860338	0.0867549077925878	1424
lcl|NC_013967.1_cds_WP_004042779.1_3618	1.67545928005753	1.69624883906602	-0.00620493176564441	0.00183241534677447	-0.0177912041761567	1616
