	X02_mean	X24_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013967.1_cds_WP_004044886.1_3938	0.544019315392777	31.9741492362492	-1.3172203356121	0.987304620975326	-5.87710428712388	188	0.0126953790246735	lcl|NC_013967.1_cds_WP_004044886.1_3938
lcl|NC_013967.1_cds_3937	188.515020770148	196.553237152829	-0.0408580358916435	0.047006230319118	-0.0602406433671177	318	0.952993769680882	lcl|NC_013967.1_cds_3937
lcl|NC_013967.1_cds_WP_004044873.1_3936	13.7529297997788	26.3572466250637	-0.421509079846513	0.88842640809587	-0.93846067890477	593	0.11157359190413	lcl|NC_013967.1_cds_WP_004044873.1_3936
lcl|NC_013967.1_cds_WP_004044866.1_3932	631.604302888052	1316.31976452149	-1.64552653789617	0.992106108782385	-1.05941709075204	203	0.00789389121761452	lcl|NC_013967.1_cds_WP_004044866.1_3932
lcl|NC_013967.1_cds_WP_004044864.1_3931	133.414061707027	51.4186443606169	0.762539161415165	0.948593160772049	1.37554725363257	680	0.0514068392279511	lcl|NC_013967.1_cds_WP_004044864.1_3931
lcl|NC_013967.1_cds_WP_004044862.1_3930	23.348468471793	37.5008203252932	-0.375523292263177	0.873257525158724	-0.683594234351212	233	0.126742474841276	lcl|NC_013967.1_cds_WP_004044862.1_3930
lcl|NC_013967.1_cds_WP_004044860.1_3929	1.6423224615631	0.694094789020119	0.610340408387083	0.921473138299931	1.24253281772812	1325	0.0785268617000685	lcl|NC_013967.1_cds_WP_004044860.1_3929
lcl|NC_013967.1_cds_WP_004044859.1_3928	233.689503947535	117.993341942875	0.660385198986088	0.933958487040803	0.985887483258801	296	0.0660415129591968	lcl|NC_013967.1_cds_WP_004044859.1_3928
lcl|NC_013967.1_cds_WP_004044857.1_3927	23.6675715308301	13.3456479298793	0.382006979911031	0.872956801553373	0.826542332525915	965	0.127043198446627	lcl|NC_013967.1_cds_WP_004044857.1_3927
lcl|NC_013967.1_cds_WP_004044855.1_3926	24.1957135400001	28.4978729654335	-0.113018635940163	0.378021755760471	-0.236102757480463	1823	0.621978244239529	lcl|NC_013967.1_cds_WP_004044855.1_3926
lcl|NC_013967.1_cds_WP_004044843.1_3923	62.5170731515419	0.459837797725829	3.35965760429308	1	7.08698136983802	209	0	lcl|NC_013967.1_cds_WP_004044843.1_3923
lcl|NC_013967.1_cds_WP_004044837.1_3919	2.59262580806725	2.55852543374782	0.00600193549152762	0.000382107293292244	0.0191014230762182	1259	0.999617892706708	lcl|NC_013967.1_cds_WP_004044837.1_3919
lcl|NC_013967.1_cds_WP_049914907.1_3918	7.41942651481337	30.7017281100933	-0.686167057343836	0.942238162830229	-2.04894027991148	584	0.0577618371697707	lcl|NC_013967.1_cds_WP_049914907.1_3918
lcl|NC_013967.1_cds_WP_004044834.1_3916	31.9410001480185	80.2146323221072	-0.756303284424954	0.941427039870201	-1.32845594172205	665	0.058572960129799	lcl|NC_013967.1_cds_WP_004044834.1_3916
lcl|NC_013967.1_cds_WP_004044830.1_3913	1556.81414628043	902.689349948173	1.31608600092256	0.990929673751587	0.786295233114259	191	0.0090703262484132	lcl|NC_013967.1_cds_WP_004044830.1_3913
lcl|NC_013967.1_cds_WP_004044828.1_3912	24.8816684406999	25.4292987613023	-0.0142543796343984	0.00744742658609165	-0.031408450145377	416	0.992552573413908	lcl|NC_013967.1_cds_WP_004044828.1_3912
lcl|NC_013967.1_cds_WP_004044826.1_3911	15.8022973934202	73.7111100596816	-0.660165314474351	0.944083726880671	-2.22174776727641	212	0.055916273119329	lcl|NC_013967.1_cds_WP_004044826.1_3911
lcl|NC_013967.1_cds_WP_004044823.1_3909	31.2793186364884	32.9104953746346	-0.0415260543380199	0.0485011197060592	-0.0733386558487739	1565	0.951498880293941	lcl|NC_013967.1_cds_WP_004044823.1_3909
lcl|NC_013967.1_cds_WP_004044820.1_3908	25.4576688790109	16.3687263737448	0.301902384103887	0.831428057812995	0.637158247618197	983	0.168571942187005	lcl|NC_013967.1_cds_WP_004044820.1_3908
lcl|NC_013967.1_cds_WP_004044818.1_3907	83.5935528562706	57.7824639754583	0.341785071078245	0.847863005026316	0.532759953891186	1106	0.152136994973684	lcl|NC_013967.1_cds_WP_004044818.1_3907
lcl|NC_013967.1_cds_WP_004044808.1_3904	34.2928997726699	50.2296255654407	-0.318589438866704	0.850586314574769	-0.550628618287797	650	0.149413685425231	lcl|NC_013967.1_cds_WP_004044808.1_3904
lcl|NC_013967.1_cds_WP_004044805.1_3902	4.27100542015919	4.96769447497248	-0.0683379379457691	0.14602713421151	-0.218000718263078	1019	0.85397286578849	lcl|NC_013967.1_cds_WP_004044805.1_3902
lcl|NC_013967.1_cds_WP_004044803.1_3901	13.6946334900636	9.26334008888731	0.238997695272334	0.769467921791485	0.564006269720029	1589	0.230532078208515	lcl|NC_013967.1_cds_WP_004044803.1_3901
lcl|NC_013967.1_cds_WP_004044797.1_3898	27.9161214467236	20.8619494071825	0.207188268526716	0.69754503474868	0.420224539053686	1499	0.30245496525132	lcl|NC_013967.1_cds_WP_004044797.1_3898
lcl|NC_013967.1_cds_WP_004044789.1_3895	18.9513611566309	12.8512198525968	0.299453620147715	0.830584754708735	0.560396163600073	2612	0.169415245291265	lcl|NC_013967.1_cds_WP_004044789.1_3895
lcl|NC_013967.1_cds_WP_004044786.1_3893	10.8515804941823	11.7690933816113	-0.0466961213405896	0.0623610877082967	-0.117098006941034	1055	0.937638912291703	lcl|NC_013967.1_cds_WP_004044786.1_3893
lcl|NC_013967.1_cds_WP_004044777.1_3890	90.5200924431	35.1406225588505	0.792830196475902	0.940987922802737	1.3650983072799	890	0.0590120771972629	lcl|NC_013967.1_cds_WP_004044777.1_3890
lcl|NC_013967.1_cds_WP_004044773.1_3888	66.2261543570136	63.4259031345971	0.0335658463731644	0.0335469862497075	0.0623289284846427	377	0.966453013750292	lcl|NC_013967.1_cds_WP_004044773.1_3888
lcl|NC_013967.1_cds_WP_004044769.1_3886	295.100044474813	160.690871115856	0.742295068034641	0.951871119475152	0.876916166685197	392	0.0481288805248481	lcl|NC_013967.1_cds_WP_004044769.1_3886
lcl|NC_013967.1_cds_WP_004044767.1_3885	22.7454001384531	14.5974540364171	0.215736091255464	0.718665942015426	0.639858046364702	599	0.281334057984574	lcl|NC_013967.1_cds_WP_004044767.1_3885
lcl|NC_013967.1_cds_WP_004044765.1_3884	24.8380386639983	24.1727774334468	0.0177335014760304	0.00682459697233917	0.0391680084533768	1313	0.993175403027661	lcl|NC_013967.1_cds_WP_004044765.1_3884
lcl|NC_013967.1_cds_WP_004044763.1_3883	37.9118137484179	11.5097835897911	0.721830729262587	0.948381058863412	1.71978677072372	719	0.0516189411365884	lcl|NC_013967.1_cds_WP_004044763.1_3883
lcl|NC_013967.1_cds_3882	6.57447337619125	9.93131727755207	-0.218763598173327	0.71333566603402	-0.595109750421584	1157	0.28666433396598	lcl|NC_013967.1_cds_3882
lcl|NC_013967.1_cds_WP_004044756.1_3880	43.502711092247	71.8232463029426	-0.39531908639538	0.880072747101837	-0.723345549499793	749	0.119927252898163	lcl|NC_013967.1_cds_WP_004044756.1_3880
lcl|NC_013967.1_cds_WP_004044752.1_3878	11.1986418207643	18.9983415082575	-0.274619334866496	0.814455561332978	-0.762549709783024	920	0.185544438667022	lcl|NC_013967.1_cds_WP_004044752.1_3878
lcl|NC_013967.1_cds_WP_004044748.1_3876	9.36473854737086	7.30493444403089	0.0769099261833155	0.206563944485051	0.358367390611978	584	0.793436055514949	lcl|NC_013967.1_cds_WP_004044748.1_3876
lcl|NC_013967.1_cds_WP_004044747.1_3875	7.09123593159209	4.6106912758202	0.204506728642973	0.690726888319011	0.621054028179269	998	0.309273111680989	lcl|NC_013967.1_cds_WP_004044747.1_3875
lcl|NC_013967.1_cds_WP_004044740.1_3872	956.127468634122	531.322545549236	1.35356942017351	0.996919244720449	0.847615035866	290	0.00308075527955065	lcl|NC_013967.1_cds_WP_004044740.1_3872
lcl|NC_013967.1_cds_WP_004044738.1_3871	47.5731960039856	30.5178915932073	0.284352321097674	0.823814616137137	0.640493656592099	422	0.176185383862863	lcl|NC_013967.1_cds_WP_004044738.1_3871
lcl|NC_013967.1_cds_WP_004044731.1_3868	5.59578949984707	8.22587387543808	-0.186427232866936	0.637690972394103	-0.555827258846143	1454	0.362309027605897	lcl|NC_013967.1_cds_WP_004044731.1_3868
lcl|NC_013967.1_cds_WP_004044729.1_3867	2.15093338475839	0.83354430915692	0.380809591962122	0.872333432956072	1.36763204815942	761	0.127666567043928	lcl|NC_013967.1_cds_WP_004044729.1_3867
lcl|NC_013967.1_cds_WP_004044727.1_3866	6.35805242151773	6.734881310781	-0.0299885622085018	0.0256850619363573	-0.0830676098061669	683	0.974314938063643	lcl|NC_013967.1_cds_WP_004044727.1_3866
lcl|NC_013967.1_cds_WP_004044724.1_3864	88.8889790144439	90.891911755089	-0.0207032531513583	0.0135155076664948	-0.0321473620809446	587	0.986484492333505	lcl|NC_013967.1_cds_WP_004044724.1_3864
lcl|NC_013967.1_cds_WP_004044723.1_3863	16.4513727260486	7.78256736415534	0.478260659505189	0.886004369276498	1.07988990501351	827	0.113995630723502	lcl|NC_013967.1_cds_WP_004044723.1_3863
lcl|NC_013967.1_cds_WP_004044720.1_3860	18.5995301637867	26.1708577149233	-0.226908756172017	0.731590679468889	-0.492695029184978	527	0.268409320531111	lcl|NC_013967.1_cds_WP_004044720.1_3860
lcl|NC_013967.1_cds_WP_004044718.1_3858	71.0293432177287	127.625005802618	-0.599103832013746	0.929834528723319	-0.845423976273203	1409	0.0701654712766812	lcl|NC_013967.1_cds_WP_004044718.1_3858
lcl|NC_013967.1_cds_WP_004044717.1_3857	362.044818527013	283.346024782021	0.362678921269548	0.861174528891443	0.353603341340123	263	0.138825471108557	lcl|NC_013967.1_cds_WP_004044717.1_3857
lcl|NC_013967.1_cds_WP_004044714.1_3854	30.8495140680746	10.024120044167	0.65300162453256	0.932272362331473	1.62177216775527	917	0.0677276376685272	lcl|NC_013967.1_cds_WP_004044714.1_3854
lcl|NC_013967.1_cds_WP_013035286.1_3960	382.05172918845	462.037073659604	-0.289101029305913	0.830522769159505	-0.274240627456422	389	0.169477230840495	lcl|NC_013967.1_cds_WP_013035286.1_3960
lcl|NC_013967.1_cds_WP_004044713.1_3853	2.70447631209271	3.66558599582845	-0.153668808230074	0.54548751454286	-0.438694590726624	1004	0.45451248545714	lcl|NC_013967.1_cds_WP_004044713.1_3853
lcl|NC_013967.1_cds_WP_004044710.1_3850	6.5801606368973	11.1406144051328	-0.3130695416902	0.847873309410525	-0.759634090519322	578	0.152126690589475	lcl|NC_013967.1_cds_WP_004044710.1_3850
lcl|NC_013967.1_cds_WP_004044709.1_3849	49.0292977171488	18.7929629836533	0.593807892070259	0.915424350072373	1.38345155045976	587	0.084575649927627	lcl|NC_013967.1_cds_WP_004044709.1_3849
lcl|NC_013967.1_cds_WP_004044704.1_3845	4.88913336851819	3.38455695710141	0.22537163604644	0.741170330528474	0.530611765019908	1223	0.258829669471526	lcl|NC_013967.1_cds_WP_004044704.1_3845
lcl|NC_013967.1_cds_WP_004044703.1_3844	103.068179720115	50.8676546852671	0.652647972985989	0.932185749038947	1.01877851398914	443	0.0678142509610525	lcl|NC_013967.1_cds_WP_004044703.1_3844
lcl|NC_013967.1_cds_WP_013035604.1_3843	4.17192726528203	2.82109078359404	0.281394347072091	0.822045068135778	0.564460912615478	1304	0.177954931864222	lcl|NC_013967.1_cds_WP_013035604.1_3843
lcl|NC_013967.1_cds_WP_004044701.1_3842	1.60952460175378	2.03955682570254	-0.116479779769011	0.394501953093714	-0.341621075025247	1352	0.605498046906286	lcl|NC_013967.1_cds_WP_004044701.1_3842
lcl|NC_013967.1_cds_WP_013035546.1_3840	108.449255594983	126.085831478764	-0.165165832138963	0.582006459539742	-0.21738601593794	722	0.417993540460258	lcl|NC_013967.1_cds_WP_013035546.1_3840
lcl|NC_013967.1_cds_WP_004044698.1_3839	577.665055682763	667.818573931737	-0.230025309982046	0.738440032040028	-0.209222994103703	722	0.261559967959972	lcl|NC_013967.1_cds_WP_004044698.1_3839
lcl|NC_013967.1_cds_WP_004044696.1_3837	182.270482454694	266.875978061546	-0.374529029860016	0.872895624350213	-0.550088507002538	200	0.127104375649787	lcl|NC_013967.1_cds_WP_004044696.1_3837
lcl|NC_013967.1_cds_WP_004044690.1_3831	0.544019315392777	2.98112024457588	-1.20801518517208	0.964728966533166	-2.45412478778455	617	0.0352710334668338	lcl|NC_013967.1_cds_WP_004044690.1_3831
lcl|NC_013967.1_cds_WP_004044689.1_3830	39.9197623592367	20.6489336897416	0.465071965197797	0.882500450029548	0.951035849550657	980	0.117499549970452	lcl|NC_013967.1_cds_WP_004044689.1_3830
lcl|NC_013967.1_cds_WP_004044688.1_3829	11.4690134491376	12.6967619168396	-0.0679242269521921	0.144076591350246	-0.146719312429089	1376	0.855923408649754	lcl|NC_013967.1_cds_WP_004044688.1_3829
lcl|NC_013967.1_cds_WP_004044681.1_3823	18.8261733721448	12.3619250407953	0.220760708267721	0.730630634105772	0.606836363945123	893	0.269369365894228	lcl|NC_013967.1_cds_WP_004044681.1_3823
lcl|NC_013967.1_cds_WP_004044680.1_3822	17.2603898678503	30.7151638481402	-0.329042326661815	0.855057411329629	-0.831486027631407	569	0.144942588670371	lcl|NC_013967.1_cds_WP_004044680.1_3822
lcl|NC_013967.1_cds_WP_004044677.1_3819	194.168008311611	157.269902913145	0.213604619612228	0.713510091377241	0.304062912238223	827	0.286489908622759	lcl|NC_013967.1_cds_WP_004044677.1_3819
lcl|NC_013967.1_cds_WP_049914905.1_3817	20.5338263408838	16.9576237598683	0.143004131866872	0.498503684931014	0.276068467143166	1139	0.501496315068986	lcl|NC_013967.1_cds_WP_049914905.1_3817
lcl|NC_013967.1_cds_WP_004044671.1_3813	79.6300392438441	114.717638325397	-0.405465396930712	0.883358642505663	-0.526702555182451	485	0.116641357494337	lcl|NC_013967.1_cds_WP_004044671.1_3813
lcl|NC_013967.1_cds_WP_004044669.1_3811	111.533610632232	109.563789727473	0.0186401818366815	0.00770304281431289	0.0257074578060022	449	0.992296957185687	lcl|NC_013967.1_cds_WP_004044669.1_3811
lcl|NC_013967.1_cds_WP_004044705.1_3846	13.1247120722021	11.9300254000204	0.0575314392948093	0.116145960223342	0.13768865886222	1658	0.883854039776658	lcl|NC_013967.1_cds_WP_004044705.1_3846
lcl|NC_013967.1_cds_WP_004044664.1_3806	5.97174668809254	5.26329039854971	0.0656130243881621	0.152315103444222	0.18218797319607	2009	0.847684896555778	lcl|NC_013967.1_cds_WP_004044664.1_3806
lcl|NC_013967.1_cds_WP_004044663.1_3805	7.94188781595295	10.0750830086135	-0.124063977822109	0.42871565411974	-0.3432378380026	548	0.57128434588026	lcl|NC_013967.1_cds_WP_004044663.1_3805
lcl|NC_013967.1_cds_WP_004044661.1_3803	84.5579855491723	22.4212310052564	0.843199300230005	0.944343861726012	1.91507551796125	431	0.055656138273988	lcl|NC_013967.1_cds_WP_004044661.1_3803
lcl|NC_013967.1_cds_WP_004044660.1_3802	2.36519707348187	1.33561426809461	0.224872932231152	0.740023150987017	0.824456986520619	1376	0.259976849012983	lcl|NC_013967.1_cds_WP_004044660.1_3802
lcl|NC_013967.1_cds_WP_004044658.1_3800	3.95171415539548	3.33929032367119	0.0998697693818504	0.317845844285823	0.242937065060501	1652	0.682154155714177	lcl|NC_013967.1_cds_WP_004044658.1_3800
lcl|NC_013967.1_cds_WP_004044657.1_3799	185.153415300561	126.368643836879	0.436005772293998	0.882990644181369	0.551082632957406	353	0.117009355818631	lcl|NC_013967.1_cds_WP_004044657.1_3799
lcl|NC_013967.1_cds_WP_004044656.1_3798	27.203692371176	27.0546315548243	0.00312673715348926	2.01827130056342e-05	0.0079268884845857	578	0.999979817286994	lcl|NC_013967.1_cds_WP_004044656.1_3798
lcl|NC_013967.1_cds_WP_004044655.1_3797	16.5003594278813	15.9697237258756	0.0170940690910613	0.00620519705372735	0.0471580965575188	461	0.993794802946273	lcl|NC_013967.1_cds_WP_004044655.1_3797
lcl|NC_013967.1_cds_WP_004044654.1_3796	8.4111316973777	8.90108379985807	-0.0345697776857614	0.0337252743516345	-0.0816810852935115	1550	0.966274725648365	lcl|NC_013967.1_cds_WP_004044654.1_3796
lcl|NC_013967.1_cds_WP_004044650.1_3792	4.57110505673328	2.90261139826299	0.211581780796448	0.708499492232824	0.655191539656077	950	0.291500507767176	lcl|NC_013967.1_cds_WP_004044650.1_3792
lcl|NC_013967.1_cds_3791	10.9197075291383	5.13785248855675	0.437246726038185	0.882905647330758	1.08769684083988	895	0.117094352669242	lcl|NC_013967.1_cds_3791
lcl|NC_013967.1_cds_WP_013035365.1_3789	51.9823789466124	68.5657656252452	-0.249934462453542	0.777309932651937	-0.399465769793472	617	0.222690067348063	lcl|NC_013967.1_cds_WP_013035365.1_3789
lcl|NC_013967.1_cds_WP_004044647.1_3787	1.07926584793605	0.521511133058507	0.301061945918612	0.831144725952179	1.04928032108967	3524	0.168855274047821	lcl|NC_013967.1_cds_WP_004044647.1_3787
lcl|NC_013967.1_cds_WP_013035341.1_3786	1.7457474152502	0.741076225182641	0.363019775080067	0.861395152354868	1.23615098951849	1241	0.138604847645132	lcl|NC_013967.1_cds_WP_013035341.1_3786
lcl|NC_013967.1_cds_WP_004044646.1_3784	8.31621883402971	4.69018381887504	0.254009187451899	0.794608290303457	0.826283255635742	785	0.205391709696543	lcl|NC_013967.1_cds_WP_004044646.1_3784
lcl|NC_013967.1_cds_WP_013035380.1_3782	504.834021123894	479.731961803763	0.0944687314360896	0.292264168235714	0.0735805765604451	302	0.707735831764286	lcl|NC_013967.1_cds_WP_013035380.1_3782
lcl|NC_013967.1_cds_WP_004041397.1_3779	4.45202259057425	3.33237576228138	0.115844739934461	0.389604267402314	0.417909823537555	1103	0.610395732597686	lcl|NC_013967.1_cds_WP_004041397.1_3779
lcl|NC_013967.1_cds_WP_004043056.1_3775	26.1682042569035	26.8989695192042	-0.016648010644438	0.00956902698798578	-0.0397359796101454	581	0.990430973012014	lcl|NC_013967.1_cds_WP_004043056.1_3775
lcl|NC_013967.1_cds_WP_004043055.1_3774	59.5265663166191	41.2164389776163	0.317749560375613	0.836763736150943	0.530313813347995	1361	0.163236263849057	lcl|NC_013967.1_cds_WP_004043055.1_3774
lcl|NC_013967.1_cds_WP_004044917.1_3955	57.2212798885789	20.5207560537844	0.401403716668418	0.880766386178294	1.47946788162185	227	0.119233613821706	lcl|NC_013967.1_cds_WP_004044917.1_3955
lcl|NC_013967.1_cds_WP_004043053.1_3772	602.658093367448	456.314048213883	0.59045917719608	0.914137442241868	0.401312678873966	395	0.0858625577581323	lcl|NC_013967.1_cds_WP_004043053.1_3772
lcl|NC_013967.1_cds_WP_004043052.1_3771	249.281087915828	311.001108512284	-0.303310482012493	0.842101907892443	-0.319146287859378	371	0.157898092107557	lcl|NC_013967.1_cds_WP_004043052.1_3771
lcl|NC_013967.1_cds_WP_004043050.1_3769	33.249459644985	37.0961585490802	-0.0844599199221443	0.22937104951111	-0.157938903136485	1847	0.77062895048889	lcl|NC_013967.1_cds_WP_004043050.1_3769
lcl|NC_013967.1_cds_WP_004043049.1_3768	11352.9330724232	8773.56738692887	1.42430209776243	0.988608359001664	0.371829595465724	218	0.0113916409983356	lcl|NC_013967.1_cds_WP_004043049.1_3768
lcl|NC_013967.1_cds_WP_013035544.1_3765	2.95128019200422	5.81793603268656	-0.356908167853573	0.866090422443353	-0.979166538815892	1106	0.133909577556647	lcl|NC_013967.1_cds_WP_013035544.1_3765
lcl|NC_013967.1_cds_WP_004043045.1_3764	2.03088572725586	2.75261655932069	-0.152612147739839	0.541866374715289	-0.438694590726624	1337	0.458133625284711	lcl|NC_013967.1_cds_WP_004043045.1_3764
lcl|NC_013967.1_cds_WP_004043043.1_3762	16.4231763142779	32.038701716823	-0.407369130474282	0.883973574037817	-0.964082509906279	761	0.116026425962183	lcl|NC_013967.1_cds_WP_004043043.1_3762
lcl|NC_013967.1_cds_WP_013035593.1_3760	21.9486798453532	44.8198144728638	-0.533951942794819	0.918217984616277	-1.03000250886382	1313	0.0817820153837227	lcl|NC_013967.1_cds_WP_013035593.1_3760
lcl|NC_013967.1_cds_WP_004043040.1_3759	54.0174606067977	27.7865345992513	0.557235301173782	0.908680700872853	0.959039899597331	695	0.091319299127147	lcl|NC_013967.1_cds_WP_004043040.1_3759
lcl|NC_013967.1_cds_WP_004043039.1_3758	1221.96821492761	896.558096477449	1.0476436866986	0.960765121666348	0.446737782074257	320	0.0392348783336524	lcl|NC_013967.1_cds_WP_004043039.1_3758
lcl|NC_013967.1_cds_WP_004043038.1_3757	29.8341945443763	65.3644187378215	-0.427861341752891	0.890348498879976	-1.13153868731814	731	0.109651501120024	lcl|NC_013967.1_cds_WP_004043038.1_3757
lcl|NC_013967.1_cds_WP_004043037.1_3756	15.7894788108722	12.7446684000729	0.127086892022207	0.436528217834164	0.309069713817757	758	0.563471782165836	lcl|NC_013967.1_cds_WP_004043037.1_3756
lcl|NC_013967.1_cds_WP_004043034.1_3753	10.4619099113996	13.710419831263	-0.170657584850993	0.597592751513824	-0.390126497047474	1040	0.402407248486176	lcl|NC_013967.1_cds_WP_004043034.1_3753
lcl|NC_013967.1_cds_WP_004043033.1_3752	38.4346195511618	237.98386368323	-1.73626989513623	0.999959575593414	-2.63038546300868	962	4.0424406585915e-05	lcl|NC_013967.1_cds_WP_004043033.1_3752
lcl|NC_013967.1_cds_WP_004043032.1_3751	1.45950304799125	5.29118929648688	-0.372733879171034	0.872246754061563	-1.85811480849287	455	0.127753245938437	lcl|NC_013967.1_cds_WP_004043032.1_3751
lcl|NC_013967.1_cds_WP_004043030.1_3749	125.616075694932	22.5080280988933	1.05724388631831	0.963762127949433	2.48050953001148	347	0.0362378720505672	lcl|NC_013967.1_cds_WP_004043030.1_3749
lcl|NC_013967.1_cds_WP_004043027.1_3746	2598.79940355003	560.905937089764	3.32996206244201	1	2.2120145203003	392	4.44089209850063e-16	lcl|NC_013967.1_cds_WP_004043027.1_3746
lcl|NC_013967.1_cds_WP_004043024.1_3743	1255.33505963686	238.811816230409	2.50077288928257	0.999999999999998	2.3941263562332	437	1.77635683940025e-15	lcl|NC_013967.1_cds_WP_004043024.1_3743
lcl|NC_013967.1_cds_WP_004043022.1_3741	14540.5597799819	3645.43852227976	2.68396052637127	0.999999999999994	1.99591853412401	194	6.21724893790088e-15	lcl|NC_013967.1_cds_WP_004043022.1_3741
lcl|NC_013967.1_cds_WP_004043020.1_3739	204.449751777398	80.5451770746036	0.965464164120061	0.967025512628049	1.34387620109056	1199	0.0329744873719513	lcl|NC_013967.1_cds_WP_004043020.1_3739
lcl|NC_013967.1_cds_WP_004043017.1_3736	1.33501672489025	1.9250322009999	-0.127689799170977	0.444657845264618	-0.528024762814321	815	0.555342154735382	lcl|NC_013967.1_cds_WP_004043017.1_3736
lcl|NC_013967.1_cds_WP_004043016.1_3735	5.66507055423428	6.69202616233015	-0.0960985950075467	0.292279361226741	-0.24034916172219	962	0.707720638773259	lcl|NC_013967.1_cds_WP_004043016.1_3735
lcl|NC_013967.1_cds_3733	8.46060096995942	6.38092599275027	0.11756423636925	0.397058800917535	0.406994342458491	577	0.602941199082465	lcl|NC_013967.1_cds_3733
lcl|NC_013967.1_cds_WP_013035579.1_3780	35.8705804292977	12.9696378801614	0.509205770210056	0.904166305835963	1.46766289076516	1169	0.0958336941640373	lcl|NC_013967.1_cds_WP_013035579.1_3780
lcl|NC_013967.1_cds_WP_004043014.1_3732	1.43305683802812	1.21312643673074	0.0936760889361104	0.288423179477124	0.240365909480678	2654	0.711576820522876	lcl|NC_013967.1_cds_WP_004043014.1_3732
lcl|NC_013967.1_cds_WP_004043013.1_3731	1.57915621304144	2.17044857236887	-0.148837679973103	0.528585081564717	-0.458839346791405	2756	0.471414918435283	lcl|NC_013967.1_cds_WP_004043013.1_3731
lcl|NC_013967.1_cds_WP_004043012.1_3730	1.44773628697111	1.22801278663706	0.071416530218166	0.179867776876478	0.237473248820149	1124	0.820132223123522	lcl|NC_013967.1_cds_WP_004043012.1_3730
lcl|NC_013967.1_cds_WP_004043010.1_3728	7.26673420299807	8.00600605551984	-0.038609940887807	0.0419794448084612	-0.139775569439991	746	0.958020555191539	lcl|NC_013967.1_cds_WP_004043010.1_3728
