	X04_mean	X24_mean	theta	prob	log2FC	length
lcl|NC_013967.1_cds_WP_004044864.1_3931	100.275956818077	56.0697239625845	0.4625883350734	0.853160147394305	0.838681859808837	680
lcl|NC_013967.1_cds_WP_004044862.1_3930	24.3769445756092	40.9964034891809	-0.213967534255467	0.62906751792801	-0.74998004247515	233
lcl|NC_013967.1_cds_WP_004044860.1_3929	1.11642370039279	0.75921947254103	0.191092502605675	0.57021918511822	0.556295756259676	1325
lcl|NC_013967.1_cds_WP_004044859.1_3928	231.07990027808	129.571172892266	0.560689618963487	0.885352069558757	0.834646995330258	296
lcl|NC_013967.1_cds_WP_004044857.1_3927	24.6957455152236	14.5756153628102	0.352224635433027	0.803903901574986	0.76070572810583	965
lcl|NC_013967.1_cds_WP_004044855.1_3926	22.6638109825172	31.2099495514573	-0.226987744196583	0.656685233612837	-0.4616155505312	1823
lcl|NC_013967.1_cds_WP_004044843.1_3923	NA	NA	NA	NA	NA	209
lcl|NC_013967.1_cds_WP_004044837.1_3919	1.94384512147587	2.78581494123577	-0.129736557840054	0.342365562731329	-0.519186149585835	1259
lcl|NC_013967.1_cds_WP_049914907.1_3918	10.9141496898916	33.6282510444078	-0.545406110017699	0.915761672544236	-1.62347401255145	584
lcl|NC_013967.1_cds_WP_004044834.1_3916	44.0066469651334	87.7247973977685	-0.615687133489729	0.928126518538448	-0.995263259234308	665
lcl|NC_013967.1_cds_WP_004044830.1_3913	1525.5833287925	988.311622676635	0.412576117807052	0.847253608425863	0.626323071315174	191
lcl|NC_013967.1_cds_WP_004044828.1_3912	34.5264380265229	27.7766043748816	0.149150602493054	0.439765132549505	0.313831260005221	416
lcl|NC_013967.1_cds_WP_004044826.1_3911	101.509921662605	80.8799509212138	0.173568354317003	0.520856640587821	0.327766717581447	212
lcl|NC_013967.1_cds_WP_004044823.1_3909	41.9197058467313	35.9846852856359	0.128758856367697	0.360774285105328	0.220245552521812	1565
lcl|NC_013967.1_cds_WP_004044820.1_3908	37.3500826431372	17.931807739268	0.498856624635826	0.861212052955083	1.05859049887699	983
lcl|NC_013967.1_cds_WP_004044818.1_3907	85.7272657239243	63.2669922665695	0.275043403852214	0.724858608356291	0.438301118001227	1106
lcl|NC_013967.1_cds_WP_004044808.1_3904	50.6950473863213	54.9342659107964	-0.0642906275679937	0.0940901939878108	-0.115861517307244	650
lcl|NC_013967.1_cds_WP_004044805.1_3902	2.42836408594903	5.40750384493371	-0.349650850612919	0.805505463215733	-1.15497804413358	1019
lcl|NC_013967.1_cds_WP_004044803.1_3901	11.5785831419558	10.1122556526642	0.0826367800400768	0.177433843711405	0.195353880640542	1589
lcl|NC_013967.1_cds_WP_004044797.1_3898	25.8209569308386	22.8050599382583	0.0906925689512817	0.207468310089044	0.179188506240823	1499
lcl|NC_013967.1_cds_WP_004044789.1_3895	18.8556118797771	14.059060045328	0.220118485537349	0.64141073844551	0.423493825312416	2612
lcl|NC_013967.1_cds_WP_004044786.1_3893	19.2485742433737	12.8682703482906	0.262714887799783	0.712668256022967	0.580933437372009	1055
lcl|NC_013967.1_cds_WP_004044777.1_3890	56.0958337100496	38.3895870302527	0.284506349785888	0.733111590973343	0.547178583794357	890
lcl|NC_013967.1_cds_WP_004044773.1_3888	67.2813257732072	69.3769518011631	-0.0304008765860649	0.0276385072739719	-0.0442503205986887	377
lcl|NC_013967.1_cds_WP_004044769.1_3886	280.164759913307	175.891008304043	0.700724959986887	0.938772779280511	0.671593767124708	392
lcl|NC_013967.1_cds_WP_004044767.1_3885	20.7006961828952	15.8865730082315	0.13150603085591	0.37183935856128	0.381871342161603	599
lcl|NC_013967.1_cds_WP_004044765.1_3884	30.9740256243765	26.3877759857792	0.107031357785689	0.27199791777675	0.231189136443059	1313
lcl|NC_013967.1_cds_WP_004044763.1_3883	20.2033521458931	12.6046153064171	0.267364599554326	0.717557385571703	0.680642597473334	719
lcl|NC_013967.1_cds_3882	6.92855384250713	10.8955611040434	-0.221295097221411	0.644843914090315	-0.653114331467382	1157
lcl|NC_013967.1_cds_WP_004044756.1_3880	33.1100587811862	78.6122710931296	-0.713552915114352	0.951852366466079	-1.24748495758276	749
lcl|NC_013967.1_cds_WP_004044752.1_3878	11.7222235133849	20.7459474298196	-0.264675038309135	0.722722689750511	-0.823583292696424	920
lcl|NC_013967.1_cds_WP_004044748.1_3876	5.11254246863841	8.07023487356207	-0.150725519374817	0.433246714441715	-0.658569739635418	584
lcl|NC_013967.1_cds_WP_004044747.1_3875	6.92613949162666	5.02182025557122	0.144461117598366	0.422368833184022	0.463841051929617	998
lcl|NC_013967.1_cds_WP_004044740.1_3872	1051.18328180668	580.269413459148	1.42517412097343	0.991912750454043	0.857219445884333	290
lcl|NC_013967.1_cds_WP_004044738.1_3871	37.5408995783269	33.3304948462366	0.082093001728113	0.17546090150776	0.171620484539192	422
lcl|NC_013967.1_cds_WP_004044731.1_3868	11.8755963093442	8.9755686580006	0.142703128440821	0.415708887059494	0.403924706679788	1454
lcl|NC_013967.1_cds_WP_004044729.1_3867	3.25164652244686	0.916115319583915	0.539700164948675	0.875592281602773	1.82756931480226	761
lcl|NC_013967.1_cds_WP_004044727.1_3866	1.45716193347234	7.35110221130629	-0.92298288818009	0.972648124668516	-2.33479936923131	683
lcl|NC_013967.1_cds_WP_004044724.1_3864	69.4216382142047	99.2739470233069	-0.33047840735394	0.791212015305297	-0.516029743149806	587
lcl|NC_013967.1_cds_WP_004044723.1_3863	7.22061620721846	8.52573978607035	-0.101980904293018	0.21954348638196	-0.23970306158061	827
lcl|NC_013967.1_cds_WP_004044720.1_3860	30.267680464193	28.6670576988183	0.0377149273573906	0.0423086012793563	0.0783842815294328	527
lcl|NC_013967.1_cds_WP_004044718.1_3858	84.0705013082637	139.466540597062	-0.510990073770214	0.908244703401361	-0.730247465793256	1409
lcl|NC_013967.1_cds_WP_004044717.1_3857	425.234429519587	309.2387246046	0.436665004877898	0.850340448967324	0.459537417880115	263
lcl|NC_013967.1_cds_WP_004044714.1_3854	10.3550689190853	10.9997127556761	-0.0310176263771103	0.0285881274298962	-0.087128694412842	917
lcl|NC_013967.1_cds_WP_013035286.1_3960	323.651494166071	506.531879747366	-0.572634807038433	0.922027127558243	-0.646211906990563	389
lcl|NC_013967.1_cds_WP_004044713.1_3853	1.50046155245456	3.9988416426348	-0.440880626901068	0.873493788280269	-1.41417579832545	1004
lcl|NC_013967.1_cds_WP_004044710.1_3850	9.44676090876624	12.1673605753563	-0.159432900125561	0.468257301781098	-0.365124592886457	578
lcl|NC_013967.1_cds_WP_004044709.1_3849	56.4970709491114	20.6110190786861	0.639498950344584	0.926113634998212	1.45476023558096	587
lcl|NC_013967.1_cds_WP_004044704.1_3845	1.04713960299061	3.69773753670877	-0.524327083207613	0.911188315249779	-1.82018903380393	1223
lcl|NC_013967.1_cds_WP_004044703.1_3844	96.235162190261	55.6041147504966	0.491347813628236	0.859208385803713	0.791372471509895	443
lcl|NC_013967.1_cds_WP_013035604.1_3843	6.10577669056203	3.08578466600265	0.47614745005472	0.855619871151409	0.984537435698926	1304
lcl|NC_013967.1_cds_WP_004044701.1_3842	5.09251865162683	2.23884881554195	0.343984184705554	0.794604885975403	1.18562224964283	1352
lcl|NC_013967.1_cds_WP_013035546.1_3840	92.3938909048086	138.049653833696	-0.423367769917621	0.859897783492448	-0.579317901564017	722
lcl|NC_013967.1_cds_WP_004044698.1_3839	544.450457376998	732.444644817212	-0.460075812610045	0.886779708192093	-0.427918954697737	722
lcl|NC_013967.1_cds_WP_004044696.1_3837	113.800814769147	290.737200845057	-0.692108899457316	0.945303294669757	-1.35320479436664	200
lcl|NC_013967.1_cds_WP_004044690.1_3831	1.04008383658597	3.26082917704008	-0.479202840640929	0.897577764200268	-1.6485390431704	617
lcl|NC_013967.1_cds_WP_004044689.1_3830	25.9104712368806	22.5644849327008	0.100484351084925	0.245675861420301	0.199481406919697	980
lcl|NC_013967.1_cds_WP_004044688.1_3829	22.0305710927785	13.9036356190005	0.314183554627549	0.760998626818385	0.664044715955096	1376
lcl|NC_013967.1_cds_WP_004044681.1_3823	11.1144613773485	13.4978020412969	-0.120334517620479	0.300124023418356	-0.280286465440661	893
lcl|NC_013967.1_cds_WP_004044680.1_3822	13.8972386875308	33.5593986479722	-0.545662144182943	0.915818812969974	-1.27191860923965	569
lcl|NC_013967.1_cds_WP_004044677.1_3819	119.659654494281	172.628632330986	-0.329008271055188	0.790024081763457	-0.528734968514424	827
lcl|NC_013967.1_cds_WP_049914905.1_3817	23.5922065102401	18.5392937912134	0.181410389323104	0.543682121636991	0.3477240668536	1139
lcl|NC_013967.1_cds_WP_004044671.1_3813	131.880136645877	125.514371671059	0.0549490061088583	0.0866753877470307	0.0713747215682351	485
lcl|NC_013967.1_cds_WP_004044669.1_3811	146.112115033707	119.975087825599	0.22211844707778	0.645807278518864	0.284340936465202	449
lcl|NC_013967.1_cds_WP_004044705.1_3846	12.8811166577857	13.0202936340971	-0.00647766836985756	0.00199995057285174	-0.0155043191666295	1658
lcl|NC_013967.1_cds_WP_004044664.1_3806	10.0810561649932	5.7651299182365	0.301243266978481	0.747970154702602	0.806221769266662	2009
lcl|NC_013967.1_cds_WP_004044663.1_3805	10.0135580308592	10.9812817813448	-0.0478484328358167	0.0583141260505653	-0.133091775994908	548
lcl|NC_013967.1_cds_WP_004044661.1_3803	57.2868353701455	24.4130464803887	0.47966252817873	0.856383379442366	1.23055130398354	431
lcl|NC_013967.1_cds_WP_004044660.1_3802	2.52161671812767	1.46871932957548	0.224638506890115	0.651232752290644	0.779790279879392	1376
lcl|NC_013967.1_cds_WP_004044658.1_3800	5.42201840499667	3.65909261620055	0.229653884738345	0.661585894930813	0.567344077849259	1652
lcl|NC_013967.1_cds_WP_004044657.1_3799	90.6825586170967	138.149506702585	-0.403665457881617	0.843903454333647	-0.607333408110941	353
lcl|NC_013967.1_cds_WP_004044656.1_3798	37.8341059112656	29.5559969350562	0.18603366985802	0.55655601327149	0.356236467961416	578
lcl|NC_013967.1_cds_WP_004044655.1_3797	25.9065058714519	17.3983683799318	0.220146941432595	0.641473026888927	0.574362429394896	461
lcl|NC_013967.1_cds_WP_004044654.1_3796	7.66999691319449	9.72932956225216	-0.147239467044006	0.418708787628898	-0.343114396738472	1550
lcl|NC_013967.1_cds_WP_004044650.1_3792	3.11423453267463	3.18623536696076	-0.0100911405766173	0.0041045705096574	-0.0329752448511124	950
lcl|NC_013967.1_cds_3791	9.43681855525332	5.61992067663053	0.366356306784331	0.818990420049779	0.747750796816558	895
lcl|NC_013967.1_cds_WP_013035365.1_3789	65.3058084682711	74.9990710719219	-0.137320940729694	0.375988040953535	-0.19966141217521	617
lcl|NC_013967.1_cds_WP_004044647.1_3787	NA	NA	NA	NA	NA	3524
lcl|NC_013967.1_cds_WP_013035341.1_3786	2.79592635305695	0.810609025879827	0.759413227446252	0.941531974549893	1.78624821492094	1241
lcl|NC_013967.1_cds_WP_004044646.1_3784	9.52600382424719	5.10294371202957	0.276771109225494	0.72640620650119	0.900541399700207	785
lcl|NC_013967.1_cds_WP_013035380.1_3782	979.267334776152	524.051665126804	1.4493461176295	0.99572453155899	0.90199371069785	302
lcl|NC_013967.1_cds_WP_004041397.1_3779	5.90197044162862	3.66447470080844	0.196317223204123	0.583916626648738	0.687590291323938	1103
lcl|NC_013967.1_cds_WP_004043056.1_3775	22.4560220135571	29.4965979346561	-0.149955920923268	0.430065377688384	-0.393446183925506	581
lcl|NC_013967.1_cds_WP_004043055.1_3774	50.8723704835722	45.1072685186739	0.100064626879428	0.244005095684771	0.173522394603609	1361
lcl|NC_013967.1_cds_WP_004044917.1_3955	54.624304024468	22.2127701544855	0.384903843897729	0.835129272375616	1.29815367056273	227
lcl|NC_013967.1_cds_WP_004043053.1_3772	401.084081872586	499.345586281019	-0.480246576277629	0.898070998089983	-0.31613390930558	395
lcl|NC_013967.1_cds_WP_004043052.1_3771	304.07091829569	340.889083083797	-0.162595803684392	0.480432301711971	-0.164894556251984	371
lcl|NC_013967.1_cds_WP_004043050.1_3769	33.3934906546702	40.5738706473066	-0.166617996829117	0.495390937339325	-0.280984031036363	1847
lcl|NC_013967.1_cds_WP_004043049.1_3768	13371.8091565403	9605.90705799007	1.48098595955794	0.994361137977132	0.477200915012245	218
lcl|NC_013967.1_cds_WP_013035544.1_3765	4.49928390850638	6.38319439271456	-0.182379170007061	0.548353846038074	-0.504583179021587	1106
lcl|NC_013967.1_cds_WP_004043045.1_3764	5.57270830694847	3.00286986477587	0.335561531572306	0.784950324666013	0.892036685958173	1337
lcl|NC_013967.1_cds_WP_004043043.1_3762	20.7461966238713	34.9532502764693	-0.298377109685316	0.761734774930581	-0.752579743871322	761
lcl|NC_013967.1_cds_WP_013035593.1_3760	32.5685991693628	49.0822502957458	-0.242089256299415	0.686180964705587	-0.591719726087985	1313
lcl|NC_013967.1_cds_WP_004043040.1_3759	40.1352040451353	30.4090762859227	0.216437317116645	0.633093963133988	0.400366238852887	695
lcl|NC_013967.1_cds_WP_004043039.1_3758	1116.06173395631	981.550034453991	0.324119554975009	0.771903052447616	0.185283114788208	320
lcl|NC_013967.1_cds_WP_004043038.1_3757	29.8781275254002	71.8931996308541	-0.492755720496215	0.903132486377356	-1.2667655761013	731
lcl|NC_013967.1_cds_WP_004043037.1_3756	10.5038691352149	13.905112696005	-0.163762764290605	0.484807616313015	-0.404694589944422	758
lcl|NC_013967.1_cds_WP_004043034.1_3753	8.12110827591511	14.9710619511116	-0.383329967349085	0.82857723534167	-0.882428032092245	1040
lcl|NC_013967.1_cds_WP_004043033.1_3752	62.6046962908518	260.736465590499	-1.44999620198382	0.995557045048097	-2.05824957662707	962
lcl|NC_013967.1_cds_WP_004043032.1_3751	5.85983185840274	5.73143814115376	0.00606170332061731	0.000648831231909952	0.0319620810174524	455
lcl|NC_013967.1_cds_WP_004043030.1_3749	56.8138848464688	24.7588679774436	0.427942223516302	0.849519974369017	1.19829820233316	347
lcl|NC_013967.1_cds_WP_004043027.1_3746	987.639282493873	612.248967575538	1.01008810747786	0.987845693491714	0.689865783562441	392
lcl|NC_013967.1_cds_WP_004043024.1_3743	476.309200491369	261.574366723261	0.897443857351754	0.959615562554467	0.864677247154012	437
lcl|NC_013967.1_cds_WP_004043022.1_3741	7415.84869816265	3988.03073717263	2.10990165063726	1	0.894935280537955	194
lcl|NC_013967.1_cds_WP_004043020.1_3739	100.596036394881	88.0577799340786	0.133791058963783	0.380959613619807	0.192051084953509	1199
lcl|NC_013967.1_cds_WP_004043017.1_3736	1.81504466628276	2.08860616937954	-0.0471823096781149	0.0570221328527851	-0.202535429552264	815
lcl|NC_013967.1_cds_WP_004043016.1_3735	3.16021704051216	7.31991747174434	-0.320025773969031	0.782403765458228	-1.2118037383239	962
lcl|NC_013967.1_cds_3733	2.61085511033689	6.94247974686865	-0.389562064176897	0.833076317275802	-1.41092866594234	577
lcl|NC_013967.1_cds_WP_013035579.1_3780	49.4768493877512	14.2644639676273	0.581837077493065	0.896745875773721	1.79432810045601	1169
lcl|NC_013967.1_cds_WP_004043014.1_3732	1.11474107235904	1.32493112519893	-0.0835721561966217	0.149499044985824	-0.249208719453789	2654
lcl|NC_013967.1_cds_WP_004043013.1_3731	1.97134463339004	2.36437308385497	-0.0801285949828101	0.138229760115777	-0.262277689565145	2756
lcl|NC_013967.1_cds_WP_004043012.1_3730	3.08696139158689	1.33846583989701	0.40416542309522	0.845002490411268	1.20560712015337	1124
lcl|NC_013967.1_cds_WP_004043010.1_3728	10.8186873821295	8.80746567114887	0.0786263346204242	0.163033911825444	0.296726617736818	746
lcl|NC_013967.1_cds_WP_004043009.1_3727	1.61257772456125	3.38934825158894	-0.234936368838345	0.672612783122924	-1.07163918106948	746
lcl|NC_013967.1_cds_WP_004043008.1_3726	2.26809156774795	2.74426436864254	-0.0873204041891161	0.162444225623628	-0.274940584031922	1103
lcl|NC_013967.1_cds_WP_013035402.1_3725	192.775155309017	301.431165454783	-0.593908708502544	0.925885889416613	-0.644909456925092	365
lcl|NC_013967.1_cds_WP_004043006.1_3724	7.00254793833657	14.173365433732	-0.484184385962331	0.899838266984942	-1.01723050371587	1064
lcl|NC_013967.1_cds_WP_004043002.1_3721	764.038834961859	223.03422935611	2.562720941124	1	1.77638083073563	1046
lcl|NC_013967.1_cds_WP_004043001.1_3720	4113.48079298188	1774.83073354717	3.49110331235538	1	1.21267826650386	341
lcl|NC_013967.1_cds_WP_004042992.1_3715	13.2398619134441	14.734821054935	-0.069231792714344	0.106607335530861	-0.15434146446983	1160
lcl|NC_013967.1_cds_WP_004042985.1_3712	218.410485752494	216.253076145438	0.0147795627984864	0.00584726747513231	0.0143214659498891	593
lcl|NC_013967.1_cds_WP_004042983.1_3711	5.76617381553656	8.19100717683016	-0.163575538948304	0.484106769189855	-0.506426532334763	863
lcl|NC_013967.1_cds_WP_004042970.1_3705	82.9017512880682	57.1901726154272	0.237729842595297	0.676921002718908	0.53563531878474	464
lcl|NC_013967.1_cds_WP_004042966.1_3703	7438.21471285762	3095.27758500716	2.94439141925009	1	1.26488759727633	224
lcl|NC_013967.1_cds_WP_004042964.1_3702	4563.21635239541	1592.23562538858	3.5838837240352	1	1.51899720938044	362
lcl|NC_013967.1_cds_WP_004042958.1_3700	5790.88372904785	11912.1561633768	-2.51750490881026	1	-1.04057913687992	191
lcl|NC_013967.1_cds_WP_004042952.1_3697	1.77795841709188	1.81906466262784	-0.00995862608938571	0.00402094582135148	-0.0329752448511124	1664
lcl|NC_013967.1_cds_WP_004042951.1_3696	2.84680091693824	4.32912413989233	-0.205883769722772	0.610794569314779	-0.604733565411863	1748
lcl|NC_013967.1_cds_WP_004042948.1_3694	1537.12196639631	2567.1215308019	-1.86977375860139	0.999995779273852	-0.739919953099989	329
lcl|NC_013967.1_cds_WP_004042946.1_3693	45.3129462272398	34.4920940682677	0.145020361570096	0.42448362908682	0.39365757757873	479
lcl|NC_013967.1_cds_WP_004043054.1_3773	27.1870876250977	18.6031407267413	0.232727841903804	0.667643952678481	0.54737540427405	1025
lcl|NC_013967.1_cds_WP_004042943.1_3691	7.07280535526361	7.15941127580642	-0.00839688679647101	0.00303566174358239	-0.0175583997332633	1757
lcl|NC_013967.1_cds_WP_004042941.1_3690	50.3761002279899	48.0345438664154	0.0388110830885043	0.0447926791673574	0.0686671549127086	1046
lcl|NC_013967.1_cds_WP_004042940.1_3689	146.070601126013	92.6985880873076	0.503988226188896	0.862666342261758	0.656046573468815	1352
lcl|NC_013967.1_cds_WP_004042938.1_3688	30782.9158904714	16509.1618770371	1.43326737304576	0.993710870168709	0.898863015824987	230
lcl|NC_013967.1_cds_WP_004042936.1_3687	22602.2048338859	14060.74422803	2.37541316520982	1	0.684790556146748	176
lcl|NC_013967.1_cds_WP_004042923.1_3685	29.2997953775796	21.6531192588842	0.154984597316045	0.460626905920589	0.436315720653563	560
lcl|NC_013967.1_cds_WP_004044868.1_3933	36.8559661842469	123.479544693489	-1.02239733998618	0.986394015853749	-1.74430198394206	632
lcl|NC_013967.1_cds_WP_004042917.1_3682	35.5662005555408	24.1331596919619	0.280758869221489	0.729895061213473	0.559490047044843	1145
lcl|NC_013967.1_cds_WP_004042913.1_3680	16.0699826963296	23.5894029228468	-0.241477960049441	0.685048372582768	-0.553770527068539	554
lcl|NC_013967.1_cds_WP_004042912.1_3679	38.5143391027075	42.3886027257763	-0.0646335128714527	0.0949366479451246	-0.138280741774328	440
lcl|NC_013967.1_cds_WP_004042919.1_3683	4.58815200745052	3.78121488912611	0.115402832440129	0.306184701976296	0.279063348214881	1196
lcl|NC_013967.1_cds_WP_004042908.1_3677	12.6016223373752	12.0423534461574	0.0293594082707535	0.0255154972296149	0.0654921121337878	1460
lcl|NC_013967.1_cds_WP_004042907.1_3676	NA	NA	NA	NA	NA	1112
lcl|NC_013967.1_cds_WP_004042904.1_3675	8.52913804826245	0.502982900558432	1.64662087138191	0.996147962337494	4.08381869063255	410
lcl|NC_013967.1_cds_WP_004042903.1_3674	367.131285218875	233.499331366639	0.787906904898345	0.945274000633739	0.652877640696552	476
lcl|NC_013967.1_cds_WP_004042901.1_3673	16.4783756246175	25.4562489976572	-0.311039987234809	0.774178370956211	-0.627445818263571	968
lcl|NC_013967.1_cds_WP_004042900.1_3672	8.39605564957555	21.5868989548682	-0.554701043078066	0.917880166525737	-1.36237237523533	1118
lcl|NC_013967.1_cds_WP_004042898.1_3671	24.5180019212477	51.576588278807	-0.536548520372719	0.913809762682412	-1.07287493165049	848
lcl|NC_013967.1_cds_WP_004042896.1_3670	542.626027647121	506.748261841099	0.142962747754242	0.416690836951198	0.0986890144934965	236
lcl|NC_013967.1_cds_WP_004042895.1_3669	137.197814384422	100.567236781407	0.299295429592806	0.746142434354728	0.448097124578237	506
lcl|NC_013967.1_cds_WP_008578059.1_3666	4342.36919545137	5265.24973217772	-1.36132899256877	0.991126001528066	-0.278019568778862	245
lcl|NC_013967.1_cds_WP_004042883.1_3663	122.549058478142	81.6094359535977	0.328119848994734	0.776428506092669	0.586551524148697	995
lcl|NC_013967.1_cds_WP_004042882.1_3662	20.5505535271417	23.506639076235	-0.0855817452937551	0.156334904602661	-0.193891027324866	1157
lcl|NC_013967.1_cds_WP_013035270.1_3661	3.60711217546729	3.58990891608581	0.00187771322090485	2.66329912014251e-05	0.00689704919593812	977
lcl|NC_013967.1_cds_WP_004042880.1_3660	22.6829145565829	32.6160775449924	-0.232023567191953	0.666857483245317	-0.523977266048491	1481
lcl|NC_013967.1_cds_WP_004042875.1_3658	24.2888119170428	22.0190361086465	0.0683226739217259	0.12790531763928	0.141540606743986	959
lcl|NC_013967.1_cds_WP_004042874.1_3657	6.27692586890489	9.32234525045115	-0.27744605070979	0.739012383593494	-0.570634773018797	1187
lcl|NC_013967.1_cds_WP_004042869.1_3656	607.903164288215	705.068891010991	-0.274782017194588	0.735820335605095	-0.213922699138493	203
lcl|NC_013967.1_cds_WP_004042862.1_3655	15.7962954694203	25.1860703721758	-0.301548469505056	0.764937443673572	-0.673039786038825	1100
lcl|NC_013967.1_cds_WP_004042855.1_3650	94.7656129265538	65.4213809488439	0.304049091239882	0.750663658883994	0.534601438410304	407
lcl|NC_013967.1_cds_WP_004042854.1_3649	1.46315097662593	1.09096127921989	0.112648075103307	0.294896866090996	0.423478745085966	1379
lcl|NC_013967.1_cds_WP_004042852.1_3648	2458.16277487917	3597.55905517826	-1.12640359714915	0.986757370356538	-0.549437918094378	212
lcl|NC_013967.1_cds_WP_004042848.1_3646	8.45073715909352	7.63251745915679	0.0408360598806575	0.0494579486327551	0.146918208834935	659
lcl|NC_013967.1_cds_WP_013035460.1_3644	986.085160516365	1446.26083427248	-0.594083079849629	0.925908219867448	-0.552543615472063	344
lcl|NC_013967.1_cds_WP_004042840.1_3643	1918.86074517762	3090.44608458127	-1.86299542382777	0.99999124363217	-0.687565079617204	248
lcl|NC_013967.1_cds_WP_004042832.1_3640	1.59357240704487	3.25879627370563	-0.294533296476913	0.757785167898908	-1.03207459139903	1232
lcl|NC_013967.1_cds_WP_004042830.1_3639	56.1628804143911	40.8297204975204	0.194229312625978	0.578483657788388	0.459997237216221	578
lcl|NC_013967.1_cds_WP_004042829.1_3638	31.4513256967921	0.502982900558432	1.93074365562635	1	5.96646766392711	272
lcl|NC_013967.1_cds_WP_013035552.1_3637	7.52314440556913	10.5897720440857	-0.227599044296943	0.657925314326188	-0.493263846098198	1187
lcl|NC_013967.1_cds_WP_013035469.1_3634	0.497620800280805	20.3488105594808	-2.03833682315193	0.978824587093403	-5.35375386687777	644
lcl|NC_013967.1_cds_WP_004042800.1_3629	43.298640982077	55.0026659975324	-0.153942007011722	0.446419466005138	-0.34517980456353	884
lcl|NC_013967.1_cds_WP_004042798.1_3628	14.0608497595739	26.4460170162169	-0.473139378750953	0.894506495646693	-0.911366671661863	989
lcl|NC_013967.1_cds_WP_004044832.1_3914	30.8909397189552	24.9049539542413	0.140625191601587	0.40773437693777	0.310751015517419	647
lcl|NC_013967.1_cds_WP_004042793.1_3625	1.61291584439441	2.68779593700332	-0.233944281405659	0.670649204435921	-0.736752443595361	1868
lcl|NC_013967.1_cds_WP_013035573.1_3624	0.732873049014441	2.96308041566087	-0.957475094668416	0.980443975120346	-2.01546256430107	1358
lcl|NC_013967.1_cds_WP_004042787.1_3622	12.6202320350014	5.05329482239185	0.382407672019964	0.83330711023649	1.32044217777531	599
lcl|NC_013967.1_cds_WP_004042835.1_3642	535.011927550946	629.279930815321	-0.38960267908601	0.833106172808591	-0.234130877477647	365
lcl|NC_013967.1_cds_WP_004042785.1_3621	20.6379243507621	19.2358854840239	0.0456744821257071	0.0613729464306714	0.101497637070838	653
lcl|NC_013967.1_cds_WP_004042783.1_3620	3.49452809185959	4.59500758770413	-0.176258116856058	0.528947906737634	-0.394969599530156	1424
lcl|NC_013967.1_cds_WP_004042779.1_3618	1.83076906314412	0.62250358980004	0.53550265842906	0.873805348898976	1.55629575625968	1616
